cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
19451,Unknown,10,12,0,-3.6e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19452,zSNII,0,12,0,0.706332,54400.35401195595,5.060842426264797e-06,0.7150768192374025,-0.2987360484492075,nan,1.285102963065583,3.821086740277112e-07,0.2291237128806091,0.024894373541192033,82.43021087786471,44,Minimization exited successfully.
19453,Unknown,14,14,0,0.103336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19464,Unknown,22,20,0,0.237806,54399.02712141835,3.4513319379470947e-06,13.176135289103927,-0.162107041864199,nan,0.9875078465956904,8.438046806588429e-07,5.591213541780527,0.07532063866511257,258.60628187579425,59,Minimization exited successfully.
19474,Unknown,0,0,0,1.900904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19475,Unknown,15,18,0,0.136604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19476,Unknown,19,21,0,0.072463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19484,zSNIa,13,18,0,0.266106,54389.31186563463,4.0998277075714575e-06,-3.12213331733603,-0.3114391564350663,nan,0.8521334021388611,4.604161068172093e-07,1.3309045001770041,0.11396763866109258,32.55272900647654,45,Minimization exited successfully.
19485,Unknown,18,35,0,0.162912,54376.19589526577,1.456907507523278e-06,0.37878747073538255,0.4184431806024897,nan,3.2071620506649197,5.026634537150852e-07,3.3956303567954462,0.3937448061479604,222.65535204138067,84,Minimization exited successfully.
19488,Unknown,0,0,0,0.874758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19501,zSNIa,19,18,0,0.142325,54387.09805097591,9.58131771394709e-06,-0.25367277791453297,0.5262612580427997,nan,0.8388357643161726,6.032179329557379e-07,0.8441083385628989,0.07232852881389469,61.03100724819697,52,Minimization exited successfully.
19504,SNII,33,36,0,0.213658,54390.592824286745,3.6324866312318933e-06,-1.6481950621543342,0.4450344762434893,nan,1.0541007969404745,3.5634186859945234e-07,1.1285590081831947,0.13168028171831545,81.54069537795817,101,Minimization exited successfully.
19505,zSNIa,19,19,0,0.176874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19509,Unknown,18,19,0,0.268306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19511,Unknown,19,20,0,0.082826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19516,zSNII,0,18,0,0.500649,54400.606616898964,4.0087663121404705e-06,12.19663199595983,-0.14130940384246074,nan,0.7123657146512414,4.5966180526272136e-07,2.561166026942157,0.03219836556145526,84.7231885312319,51,Minimization exited successfully.
19517,zSNIa,19,19,0,0.172242,54389.43907109212,4.683995345694324e-06,-2.099528623314434,0.37281331467245443,nan,1.0777371478179703,4.659940609754628e-07,1.4667421478870506,0.1266506173079044,39.75528790855594,54,Minimization exited successfully.
19521,zSNII,20,17,0,0.204121,54367.38410462858,6.332336525104349e-06,4.339879921872357,-0.1298511499560573,nan,1.083995441076695,6.92801396575404e-07,1.596320080055314,0.0995826890376085,61.784552777271365,53,Minimization exited successfully.
19523,zSNIa,0,21,0,0.420335,54378.9902455578,6.685157672237662e-06,0.06867986794108409,-0.011741653372773405,nan,1.1774124938165187,6.482767647556148e-07,1.0374600425911904,0.08827672312929623,49.64888500120274,56,Minimization exited successfully.
19525,zSNIbc,15,17,0,0.152346,54399.529632276186,1.1335521556703966e-05,0.4106258250669521,0.6895469021262978,nan,0.49565664086912875,7.553333266942938e-07,0.6858334251590746,0.06462022337887459,52.56171221067345,48,Minimization exited successfully.
19528,Unknown,14,19,0,0.042077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19532,zSNII,0,19,0,0.588462,54404.38443850006,2.933084931911151e-06,1.5428119607494608,-0.48584591760475526,nan,0.7096433508377231,3.1835485528941377e-07,0.471881770223787,0.03774909101360932,287.09066442055365,53,Minimization exited successfully.
19536,Unknown,0,19,0,0.820329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19543,SNIa,17,20,0,0.121642,54401.15907251103,6.136405462690427e-05,-0.7285065396623431,0.015493418632734058,nan,0.12406976808415493,9.80151426341575e-07,0.1367699367850874,0.03956224438076361,42.3919025893711,33,Minimization exited successfully.
19545,zSNIa,16,16,0,0.307598,54394.96268997172,1.1378448381033125e-05,-1.386418139467524,-0.10099539047455972,nan,0.5192772227055684,7.62800264673571e-07,0.6076676961942996,0.05179347832441182,42.278898830251634,46,Minimization exited successfully.
19551,zSNII,20,20,0,0.257526,54397.1690563825,8.124149622038953e-06,7.8973292562682795,-0.00849695109323044,nan,0.5917746872983116,6.248097226350902e-07,1.3793880261622278,0.05889373639569115,160.9124359055777,56,Minimization exited successfully.
19552,zSNIa,0,19,0,0.437283,54390.38157042275,5.45745482410778e-06,0.7948207238172563,-0.09322865969751493,nan,1.4435919503303012,4.2588358608477983e-07,1.295138708563866,0.054964397679111585,53.15893797952434,52,Minimization exited successfully.
19556,zSNIa,17,20,0,0.361436,54397.6068993505,1.1342667684055077e-05,1.4266513380421457,-0.07782630326189496,nan,0.6619487878888322,6.884766404748851e-07,0.7678649306180182,0.04370597994970006,60.1769299956865,52,Minimization exited successfully.
19557,zSNIa,0,20,0,0.443275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19559,zSNIa,0,20,0,0.428868,54392.1942039567,6.060839556161332e-06,1.0137291356209037,0.025883455812581595,nan,1.1052405824739253,4.4639029396890343e-07,1.1262570639771612,0.052498104864351074,50.65502998211822,55,Minimization exited successfully.
