cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
18008,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18009,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18010,zSNIa,21,21,0,0.308534,54348.21887359284,7.523463472580751e-10,nan,0.5898423930993886,5.8145802223493126e-11,80.59058585307056,61,Minimization exited successfully.
18011,zSNIa,15,15,0,0.283961,54351.261931743466,1.0126764288117826e-09,nan,0.6906560543466185,6.224798929561067e-11,77.62394785379847,43,Minimization exited successfully.
18012,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18013,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18014,Unknown,0,15,0,0.456746,54347.75749884933,9.283413565256513e-10,nan,0.7025911117998476,6.199327327708495e-11,702.0321859416206,43,Minimization exited successfully.
18015,zSNII,0,15,0,0.658658,54394.149495463986,8.64053077325207e-10,nan,0.7455671352727222,3.8055488201371674e-11,1718.3688519195252,58,Minimization exited successfully.
18019,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18020,Unknown,15,15,0,0.111747,54341.54978700677,7.891642679836327e-10,nan,1.582610379329708,1.3426641188776577e-10,88.25022663035466,28,Minimization exited successfully.
18021,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18027,Unknown,15,15,0,0.105972,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18029,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18030,SNIa,15,15,0,0.156528,54355.3746559616,4.306432771210313e-09,nan,0.12078780988667859,6.990261047922572e-11,510.4563814624791,43,Minimization exited successfully.
18032,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18033,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18034,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18035,Unknown,19,19,0,0.340559,54376.56786165915,1.11851836176254e-09,nan,0.8858811296740896,6.835893979556329e-11,656.8893710443648,54,Minimization exited successfully.
18036,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18037,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18038,zSNIa,0,21,0,0.523001,54260.733933028656,5.3271928672688194e-09,nan,5.970940335035266,6.403371279828616e-10,129.31463743550717,61,Minimization exited successfully.
18039,zSNII,15,15,0,0.326819,54373.235326233895,1.0080558811506014e-09,nan,0.5980321578899748,5.299375518908212e-11,364.8529360692818,43,Minimization exited successfully.
18040,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18041,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18042,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18043,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18046,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18047,zSNIa,17,21,0,0.358855,54350.28198595785,9.832961333642782e-10,nan,0.4603069372897153,6.754590357645343e-11,80.49256064571884,57,Minimization exited successfully.
18048,zSNII,23,21,0,0.114897,54355.59281438056,2.8252321872879914e-09,nan,0.1442572572013887,9.199552584245493e-11,292.4570333723651,42,Minimization exited successfully.
18049,zSNIa,15,15,0,0.2886,54354.67948152953,2.381133746392013e-09,nan,0.2144924548229028,8.083638956717157e-11,165.92234215809088,43,Minimization exited successfully.
18051,Unknown,0,20,0,0.485422,54348.592494365716,5.911364216266666e-10,nan,0.9137797403927834,5.857842159243002e-11,343.64976923441486,60,Minimization exited successfully.
18052,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18053,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18054,zSNIa,0,19,0,0.437059,54336.63470024432,4.556241891492868e-10,nan,1.1110827734119084,4.4789011059465134e-11,81.06012311007655,57,Minimization exited successfully.
18055,Unknown,20,20,0,0.000317,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18056,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18057,Unknown,0,0,0,1.05632,54371.388835842496,9.060796319746423e-10,nan,1.149143142021785,9.258549382251706e-11,373.3765655124689,58,Minimization exited successfully.
18058,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18061,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18063,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18064,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18066,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18067,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18070,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18071,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18075,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18076,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18077,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18078,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18079,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18080,Unknown,0,19,0,0.700402,54372.37485938644,8.212619753749206e-10,nan,1.1549083254685684,5.2250475637380884e-11,1177.9216797376728,77,Minimization exited successfully.
18082,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18083,zSNIa,20,20,0,0.289396,54348.48963583159,1.0291461101638696e-09,nan,0.43295606569517986,5.834067277909887e-11,72.88498613806522,58,Minimization exited successfully.
18084,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18086,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18087,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18088,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18089,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18091,SNIa,20,20,0,0.371136,54286.548629833575,8.570815770038355e-09,nan,2.5598199382257008,6.573616836980581e-10,225.13601580573538,58,Minimization exited successfully.
18092,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18093,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18094,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18095,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18096,zSNII,20,21,0,0.158255,54348.71646048205,6.672527665140621e-10,nan,0.6744851031398866,5.3264872554832075e-11,98.58267612106826,60,Minimization exited successfully.
18098,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18099,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18100,zSNIa,0,38,0,0.498089,54344.72069929185,4.768402112103968e-10,nan,1.36635640955501,3.3771479537825394e-11,179.67882931411614,119,Minimization exited successfully.
18101,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18102,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18103,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18104,zSNII,0,20,0,0.428842,54346.634757985674,3.502855640124374e-10,nan,0.9308063545759069,4.447723991030506e-11,85.86692299615675,57,Minimization exited successfully.
18107,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18109,SNII,18,18,0,0.067453,54356.4412389964,1.5946789025201245e-08,nan,0.04074819851666689,1.389909509893259e-10,2405.5024738444235,34,Minimization exited successfully.
18110,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18111,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18112,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18113,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18114,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18116,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18117,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18119,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18121,zSNII,20,21,0,0.345506,54400.145624921905,7.286033681191063e-10,nan,1.0253175967736752,4.1845826640514005e-11,446.53887106708237,60,Minimization exited successfully.
18122,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18123,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18124,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18125,Unknown,0,0,0,1.99105,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18127,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18128,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18129,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18130,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18131,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18134,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18136,Unknown,0,21,0,0.530997,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18137,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18138,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18139,zSNIa,0,21,0,0.486492,54339.50930566905,4.237987404221234e-10,nan,1.8214820745997713,3.599226598805575e-11,82.77409864137402,61,Minimization exited successfully.
18140,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18141,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18142,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18143,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18144,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18145,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18146,zSNIa,0,42,0,0.429563,54418.39986898079,9.326574858297609e-11,nan,6.909615666470927,1.839330020403767e-10,516.511867896063,124,Minimization exited successfully.
18148,zSNII,17,20,0,0.294849,54348.20056890795,7.409230348742363e-10,nan,0.47126129410025897,5.530983833059317e-11,120.51553191401814,55,Minimization exited successfully.
18149,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18150,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18152,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18153,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18154,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18156,Unknown,19,20,0,0.08741,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18158,Unknown,20,20,0,0.128444,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18160,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18161,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18164,zSNII,18,20,0,0.27226,54350.439468383025,7.893046392157404e-10,nan,0.711015195458458,6.84612839475098e-11,158.89774333223227,56,Minimization exited successfully.
18165,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18166,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18167,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18168,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18169,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18170,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18171,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18172,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18173,Unknown,20,20,0,0.097918,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18175,zSNIa,20,21,0,0.377082,54285.47501678545,5.3656948053981015e-09,nan,2.508460573862976,5.40127716009945e-10,121.71974704916619,60,Minimization exited successfully.
18176,Unknown,0,0,0,1.03584,54379.3651032785,7.116768124791918e-10,nan,1.481930505568016,5.294734499444024e-11,758.7884989620495,124,Minimization exited successfully.
18177,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18178,zSNII,0,19,0,0.428235,54396.60764327198,4.0023036731381535e-10,nan,1.0365274082178075,2.662167499294518e-11,554.572318941059,58,Minimization exited successfully.
18179,zSNIa,0,19,0,0.446989,54337.78721728158,4.2796586066821577e-10,nan,1.3044177103838592,4.0772825852277066e-11,58.732488383950695,56,Minimization exited successfully.
18181,Unknown,20,19,0,0.321601,54349.68667837671,6.623760035324365e-10,nan,1.0204808157104708,7.453844906865424e-11,54.2627889804047,57,Minimization exited successfully.
18182,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18183,zSNII,0,19,0,0.41024,54199.535011820655,1.1722398581435138e-08,nan,10.89166245029628,8.491758110718259e-10,151.43112498813252,56,Minimization exited successfully.
18185,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18187,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18188,zSNIa,0,20,0,0.435327,54347.15643607067,6.742953478716993e-10,nan,0.6454370817409654,4.714228534134034e-11,55.55176524731665,58,Minimization exited successfully.
18189,zSNIa,19,19,0,0.285824,54351.0141708281,1.0746704745079662e-09,nan,0.4541285704035545,6.157111794900983e-11,70.55443434914315,56,Minimization exited successfully.
18190,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18191,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18192,Unknown,0,20,0,0.657871,54394.93675975493,5.474504417164465e-10,nan,0.9556018269431661,3.248218218107772e-11,855.4782803893708,78,Minimization exited successfully.
18193,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18194,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18195,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18196,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18197,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18201,zSNIa,19,20,0,0.293032,54354.28231311863,1.5298610611526961e-09,nan,0.29654873390245484,6.780198902926134e-11,121.50936650348177,57,Minimization exited successfully.
18202,zSNII,13,13,0,0.132487,54364.83041390939,9.953722454555098e-10,nan,1.7442957914499857,1.4352577816516305e-10,80.57208678671759,24,Minimization exited successfully.
18208,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18209,Unknown,16,16,0,0.357431,54335.27895539463,8.84086049161919e-10,nan,0.8691917221040057,6.70213946099759e-11,156.19263128482504,46,Minimization exited successfully.
18212,Unknown,15,15,0,0.184229,54353.12015177221,1.177091712666938e-09,nan,0.501488762030931,6.534582576621833e-11,73.643500563925,43,Minimization exited successfully.
18213,Unknown,15,15,0,0.08687,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18215,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18216,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18218,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18220,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18221,zSNIa,17,17,0,0.293922,54348.58036899196,1.0730170158012162e-09,nan,0.5101399118102563,6.573320057938738e-11,68.45539983990855,49,Minimization exited successfully.
18222,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18224,zSNIa,15,15,0,0.339192,54347.15481795953,7.216702480808135e-10,nan,0.7885736511198047,6.909417772570329e-11,37.91976148115462,43,Minimization exited successfully.
18226,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18227,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18228,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18229,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18236,Unknown,16,15,0,0.190133,54350.57550398892,9.730634004597054e-10,nan,0.8515593284719216,9.142620194271136e-11,69.62996825653019,45,Minimization exited successfully.
18238,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18241,SNIa,16,16,0,0.095,54358.270192356315,1.4060596825230777e-08,nan,0.095474627767544,1.9788082259757018e-10,255.17192133123478,30,Minimization exited successfully.
18242,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18243,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18244,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18251,zSNII,18,18,0,0.19134,54335.99901573994,9.942033178302985e-10,nan,0.8533959477463213,6.90747894305415e-11,118.14156371656813,52,Minimization exited successfully.
18252,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18253,zSNIa,19,19,0,0.280569,54348.29112678539,8.384715019626167e-10,nan,0.6551320191065315,5.822457870078575e-11,93.60522330371529,55,Minimization exited successfully.
18254,zSNIa,17,18,0,0.319944,54343.489302762595,6.925680863650827e-10,nan,1.614272812166746,6.202064136616953e-11,58.62115325275554,51,Minimization exited successfully.
18255,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18256,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18257,Unknown,0,21,0,0.710883,54374.12134080587,1.4090635589761432e-09,nan,0.4691057060554158,4.898836947409808e-11,589.1373879688014,84,Minimization exited successfully.
18260,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18261,Unknown,0,0,0,1.37568,54244.52973355767,9.460376264579604e-09,nan,8.449270850553148,2.019741047345641e-09,565.0796413439946,64,Minimization exited successfully.
18262,zSNII,38,40,0,0.13827,54385.06033540291,2.6060921394244877e-10,nan,1.4058869423752185,3.2129087838500546e-11,356.23916111278334,117,Minimization exited successfully.
18266,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18267,zSNII,18,18,0,0.054025,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18268,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18269,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18270,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18271,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18272,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18273,zSNIa,37,37,0,0.316181,54347.489761525285,7.481427009130893e-10,nan,0.5213372269390675,5.0218350076156644e-11,125.8421786526991,109,Minimization exited successfully.
18275,zSNIa,0,28,0,0.472048,54337.00110814536,5.539939633145249e-10,nan,0.7566779068038159,3.409120771406709e-11,146.07964442428894,84,Minimization exited successfully.
18276,zSNIa,0,18,0,0.28462,54348.791349022824,1.2019034459367691e-09,nan,0.461034034484328,6.243339687607166e-11,68.08922011219954,35,Minimization exited successfully.
18277,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18278,Unknown,0,0,0,1.4357,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18279,Unknown,0,19,0,0.47798,54183.54571653224,2.0958873908441663e-08,nan,198.84056776828584,1.0000009999995,481.50919124222423,55,Covariance may not be accurate.
18280,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18281,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18282,Unknown,21,21,0,-5.3e-05,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
18283,zSNIa,17,18,0,0.299249,54347.94479929222,8.203874205719056e-10,nan,0.7833218096311612,4.996710184911562e-11,45.98008524576698,52,Minimization exited successfully.
18284,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18285,Unknown,18,20,0,0.180724,54334.899698489586,1.0141040563360847e-09,nan,0.7457479187542049,5.944515264591416e-11,131.0523516511651,55,Minimization exited successfully.
18286,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18287,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18288,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18290,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18291,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18292,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18294,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18295,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18296,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
18297,SNII,21,22,0,0.074376,54359.016723303364,7.776558846535337e-09,nan,0.07768725670030108,1.2483398052029637e-10,317.973839795982,41,Minimization exited successfully.
18298,SNIa,21,22,0,0.119774,54359.40034552142,4.2948149699392295e-09,nan,0.17631274973973632,1.5299237176936892e-10,84.99136234048727,41,Minimization exited successfully.
18299,SNII,18,18,0,0.127407,54368.660098320535,1.1004439544093055e-09,nan,0.764351389305375,7.663643101962275e-11,285.76024581523313,34,Minimization exited successfully.
18301,zSNIa,18,18,0,0.331565,54347.18761331926,8.473422345004345e-10,nan,1.7017206346899911,6.564217635781515e-11,58.99784928684886,52,Minimization exited successfully.
