cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
15102,zSNIa,0,21,21,20,20,0,0.581558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15103,zSNIa,0,19,19,19,19,0,0.395314,54019.285067747835,6.9575466768984514e-06,0.41953768137232356,-0.06975605836811599,nan,0.7987166856401018,5.673411654352121e-07,0.9941044311512615,0.061335274076956124,54.9673471408576,72,Minimization exited successfully.
15108,zSNIa,0,19,18,19,19,0,0.418666,53992.36294271795,6.933375149799763e-06,4.015124048729469,0.009410072355273193,nan,0.001193338797747856,5.287070616177398e-07,1.2136402553528984,0.059644641534757924,57.6440974676453,71,Covariance may not be accurate.
15120,zSNIa,0,20,20,20,20,0,0.533587,54007.999196734534,4.012143437197764e-06,-2.1523343219211246,-0.24786048269769712,nan,0.8202752452598361,3.445728714249229e-07,0.9017170815701815,0.04319778870268687,58.298489697033084,76,Minimization exited successfully.
15129,SNIa,23,20,23,22,19,0,0.196112,54023.72959443829,2.8911491628283688e-05,-0.7547815717650362,-0.04469337684343453,nan,0.24291388119672774,5.597828716880429e-07,0.21615715902540744,0.01895714609888681,143.69159953454732,84,Minimization exited successfully.
15132,SNIa,22,21,21,22,22,0,0.153037,54026.5693500194,6.995344435793043e-05,1.0109176013153323,-0.08830474152790017,nan,0.11134252238480258,6.231053263650421e-07,0.13454241962898456,0.008316648760176579,96.97479756386181,82,Minimization exited successfully.
15134,Unknown,22,22,23,23,22,0,0.041897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15136,SNIa?,20,21,20,20,21,0,0.147338,54023.48678112798,4.088886370496556e-05,-0.693429297079288,0.12559332796979206,nan,0.1760064821501146,7.423078216642742e-07,0.1689716351860075,0.01621320331897381,109.27976636437853,77,Minimization exited successfully.
15137,zSNIa,15,22,21,22,22,0,0.277353,54021.76250115082,1.3315648934028672e-05,-0.6810694776174551,-0.04569657230971152,nan,0.4546960256047896,6.116685687803157e-07,0.4437567625197183,0.037268158465963354,88.45444163292464,98,Minimization exited successfully.
15160,zSNIa,21,21,21,21,20,0,0.250717,54020.41818669522,1.1707541825118971e-05,-0.7892798489734776,0.1526624861528192,nan,0.41308340275645605,5.209190503803485e-07,0.4342278730997339,0.039302987338265344,89.28880339309259,100,Minimization exited successfully.
15161,SNIa,18,17,18,19,19,0,0.248522,54025.27402588462,1.978091620432972e-05,-0.36799349435847806,-0.03269129555330639,nan,0.34276107323967153,5.994087456167578e-07,0.2920360206939832,0.028533287275527248,106.57677634211446,87,Minimization exited successfully.
15163,Unknown,42,43,43,43,43,0,0.133652,54024.48248706317,1.6933992815691023e-05,-1.0304908853124977,0.3676844547541044,nan,0.26515707287035184,5.049467740175726e-07,0.20473116308786962,0.024714104311367408,446.2961621271443,167,Minimization exited successfully.
15170,SNIa,0,18,17,18,18,0,0.394414,54026.13207373374,7.418672208228947e-06,0.8530304791070633,-0.1996930492435269,nan,0.7397442919063906,4.616101738170085e-07,0.6940691269453444,0.04416305586181541,102.01801533688283,67,Minimization exited successfully.
15171,SNIa,21,23,24,23,22,0,0.138185,54029.113386065575,6.528039959292346e-05,0.6369359653402384,-0.01659364694442323,nan,0.12091231403610436,5.369856694050104e-07,0.13212327520681366,0.008685733248704875,146.30900701822787,87,Minimization exited successfully.
15181,Unknown,19,20,21,21,20,0,0.211243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15192,zSNII,23,19,22,23,21,0,0.138331,54014.70487633879,3.369936044964194e-06,8.00000254654052,0.9738700733942173,nan,0.6862744744830707,4.5456133668433527e-07,1.3754799866457366,0.11563204502892299,268.9392630646044,83,Minimization exited successfully.
15196,zSNII,21,22,22,21,21,0,0.134991,54009.08665855592,2.782965191061045e-06,8.745368389784186,0.803120777428886,nan,0.9208356269082287,2.990152967447146e-07,1.2401109270261124,0.0909197463986266,173.0610421305672,82,Minimization exited successfully.
15198,zSNIa,40,42,43,42,40,0,0.288316,54033.758505648686,1.46203560599248e-05,0.23659765243767647,-0.03985137884803814,nan,0.3190327616321156,2.8816832087088964e-07,0.3357392774879418,0.01714907911636449,154.9151887074933,203,Minimization exited successfully.
15201,SNIa,36,42,40,42,40,0,0.207354,54028.271857448424,9.824646643867478e-06,-1.2433692067469537,0.17533894668136557,nan,0.39678730013838504,3.0286286608544346e-07,0.44073858304049585,0.02980487126480626,150.5247442631926,156,Minimization exited successfully.
15203,SNIa,21,22,22,22,22,0,0.20313,54026.795305847736,2.99994380789103e-05,1.3109265465365108,0.02098784863949852,nan,0.23052658615779364,5.508800318614941e-07,0.2489670099547811,0.016153856256186035,108.70004392148837,83,Minimization exited successfully.
15208,Unknown,0,21,22,21,19,0,0.405077,54026.493693095326,3.6949115524190327e-06,8.840744492629225,-0.30265558405586673,nan,0.7982477965706494,4.715873885105197e-07,2.369326176155551,0.04401683357271151,168.86147655869172,79,Minimization exited successfully.
15210,Unknown,19,19,19,20,20,0,0.124573,54023.565601356735,2.5564614430734893e-05,-1.5962354340268088,0.1399532196767473,nan,0.2795329536347708,7.29903895124913e-07,0.2474752805240093,0.028922367378734593,294.7751796812448,73,Minimization exited successfully.
15213,SNIa,18,18,20,18,18,0,0.306322,54026.31550426342,9.993920344199416e-06,-0.0780846993842138,0.0053286846878728665,nan,0.6798014176274592,5.57743252559883e-07,0.60952027655737,0.045550642518763756,65.94298193649259,88,Minimization exited successfully.
15216,Unknown,22,22,21,23,22,0,0.107543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15217,SNIa,19,17,18,19,18,0,0.380037,54020.05243962982,6.010912588988953e-06,-0.3951327800630539,0.10178585076787533,nan,1.016449372331408,7.309428738161639e-07,1.3270663547089594,0.07654421519107153,100.3270115019603,87,Minimization exited successfully.
15219,SNIa,18,19,18,19,17,0,0.246368,54030.920200683504,2.2484229502403058e-05,-0.32988269696518846,-0.11759913941973701,nan,0.30200946568584186,4.2121687951137816e-07,0.3067611688919765,0.018039057060879774,70.67961388134027,87,Minimization exited successfully.
15220,zSNIa,0,20,19,20,19,0,0.463496,54022.830557604015,4.588471232649691e-06,2.1501013960938558,0.04915579983705505,nan,1.3376214587660797,4.500160060896462e-07,1.4167061641565628,0.0670803982423424,45.55237620136911,74,Minimization exited successfully.
15222,SNIa,20,21,20,20,20,0,0.198005,54031.09858619769,2.522615455214472e-05,-1.3276406573520045,0.029953182429253863,nan,0.23618480611185078,5.244727144167959e-07,0.2619313671148808,0.021260202513935653,61.017663882465556,77,Minimization exited successfully.
15224,Unknown,20,22,22,22,21,0,0.234627,54021.949074403616,6.514607046791092e-06,-2.827705316697061,0.2233310874512732,nan,0.9887564894524985,6.716944759922773e-07,0.9226706007678576,0.10160721236391025,532.0417690748782,103,Minimization exited successfully.
15225,Unknown,19,19,19,20,19,0,0.198086,54026.973543773245,1.2897196865315052e-05,4.91146064201471,-0.30744734540553276,nan,0.5326659238671709,6.5592287334488e-07,0.9810553190214771,0.022861660881443605,313.8596720673544,73,Minimization exited successfully.
15226,zSNIa,14,19,20,19,19,0,0.287489,54024.12374510433,9.93977857413004e-06,-1.1381874871387676,0.10341874801014246,nan,0.6160869991981599,5.930318553219745e-07,0.4920526187177272,0.057808266926114925,81.95660033447851,87,Minimization exited successfully.
15229,SNIa,20,22,21,18,21,0,0.222559,54033.198373781495,2.3913289295086658e-05,0.6183792541972939,-0.03451931720721192,nan,0.285260228014522,4.845923717200874e-07,0.27632007754648236,0.019550496162143976,102.57072403047164,98,Minimization exited successfully.
15231,zSNII,21,22,19,20,21,0,0.158627,54007.823505955224,3.830539307276473e-06,8.407940583786257,0.6117419900977643,nan,0.9971398001907801,4.227389861732751e-07,1.7552139398424622,0.0844797110536133,134.64599789177066,78,Minimization exited successfully.
15232,Unknown,0,22,22,21,22,0,0.692416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15233,Unknown,36,42,42,40,40,0,0.315991,54021.303603287946,1.0606608062606105e-05,-1.0111253911479985,-0.10267660496267308,nan,0.36643860342155676,4.761686946441632e-07,0.40948057895771534,0.039559698067385296,349.8659870229477,196,Minimization exited successfully.
15234,SNIa,16,20,20,20,19,0,0.135136,54032.7807335284,3.868743532408818e-05,0.8979696862988884,0.1601254583696306,nan,0.19041871380613884,5.648418047123794e-07,0.1984276360783956,0.014361225412828088,136.60631571863266,72,Minimization exited successfully.
15236,Unknown,16,22,20,21,20,0,0.381117,54014.5785529153,6.488163029253185e-06,4.259654906511425,0.34009937575339405,nan,1.0959072943041974,5.756968825136863e-07,1.3210209177394348,0.06249295996180973,79.3379098413271,95,Minimization exited successfully.
15239,zSNIa,20,21,21,21,20,0,0.332634,54019.402519940486,5.611815095667428e-06,0.3631823724243423,0.18509790758479405,nan,1.0166607860628574,5.489885593066943e-07,1.1244920225380064,0.08531301823783269,79.08730363382773,99,Minimization exited successfully.
15246,Unknown,16,18,19,19,19,0,0.166973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15254,SNIa?,22,23,24,23,22,0,0.201785,54033.46527598784,1.7869908353138432e-05,0.33121720593908655,0.09115592436849644,nan,0.36368594510349794,4.586081311392104e-07,0.347205275378118,0.024448658871898475,118.43204226940342,88,Minimization exited successfully.
15259,SNIa,23,23,23,23,22,0,0.210539,54026.26836175914,2.5565318592857825e-05,0.4531025146046303,0.05243114515788611,nan,0.2670911520908703,4.6692996256181004e-07,0.25923855640959637,0.017199407716538193,109.20533752257873,88,Minimization exited successfully.
15260,zSNIa,22,23,23,23,23,0,0.25218,54024.032124752266,1.4025529315519902e-05,1.1654978312478765,0.1972478698262972,nan,0.4097039677108114,4.283434709665869e-07,0.4101536349578739,0.028877097396643917,88.63681092689237,110,Minimization exited successfully.
15262,Unknown,21,22,22,22,21,0,0.246151,54017.84885329608,5.050079328147863e-06,-1.3236042045555183,0.75573377950231,nan,0.7360547189964564,5.787011111997967e-07,0.7890631756512447,0.09711970527660999,117.3029863172439,104,Minimization exited successfully.
15263,zSNIa,0,21,20,22,21,0,0.466308,54028.780252065946,5.819060557747022e-06,2.153780112328546,0.00740422115356067,nan,1.1439571364826406,4.0930186661196557e-07,1.1718682657206667,0.05885200994037206,84.1390627910511,80,Minimization exited successfully.
15264,zSNII,19,21,18,22,19,0,0.208355,54016.535223220766,5.765873577340871e-06,5.591458427758287,0.23748888715490324,nan,0.8594954746658914,6.273640030495451e-07,1.6935713711525604,0.07076098106819075,86.88674669896092,76,Minimization exited successfully.
15265,zSNII,23,23,21,23,22,0,0.230045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15268,zSNIa,23,23,22,23,23,0,0.296992,54027.46421691082,1.3369793338287435e-05,0.2543250187166766,-0.036549407112232285,nan,0.5626808943488868,4.8482696622505e-07,0.6009133443706383,0.02761700083526696,101.87390347505226,110,Minimization exited successfully.
15272,zSNIa,18,19,19,20,20,0,0.27889,54027.57697559403,1.3812601830555725e-05,-1.320245158989585,0.0189206730350564,nan,0.5074637104626163,4.989088094175101e-07,0.4860519858148443,0.03540803213322466,90.83091334904199,92,Minimization exited successfully.
15287,SNIa,32,31,32,29,29,0,0.236296,54029.599898945744,2.043176183768794e-05,1.1455059013503737,-0.013739659731393827,nan,0.3023043088542181,3.308765734019465e-07,0.27746387309069154,0.015592452536364933,153.92569207570716,149,Minimization exited successfully.
15301,SNIa,20,21,21,22,21,0,0.246604,54035.922127813225,2.9254489794684176e-05,-0.4069791124707353,-0.06927551273978655,nan,0.2068013851167052,5.022100239121399e-07,0.19084087594245353,0.016228875384417765,97.3729148243111,101,Minimization exited successfully.
15303,zSNIa,17,21,19,19,19,0,0.232836,54031.0150869794,1.8472559147773816e-05,0.3490136694440177,-0.06207405984957854,nan,0.3992331802692206,5.028339591066121e-07,0.4481924065446099,0.027439151240838976,142.50051193194827,91,Minimization exited successfully.
15319,zSNII,18,20,18,22,21,0,0.328504,54032.01837638029,1.2741680792091193e-05,7.16551682392332,-0.14025997497417253,nan,0.4441709212915157,5.324795898341882e-07,0.8986218688332722,0.02117114566885,159.81653925045174,95,Minimization exited successfully.
15320,SNII,21,20,19,20,22,0,0.060727,54029.41074430272,7.271815372726104e-05,1.6102822700564852,0.18903297378643594,nan,0.16998998211420258,8.350197437095813e-07,0.1585130041915893,0.01085274832775252,1581.1171249040594,76,Minimization exited successfully.
15324,zSNIa,20,39,42,42,42,0,0.391568,54028.470125695894,6.154316848738789e-06,-0.4995320049577783,0.04946963684086378,nan,0.7885106254034326,3.035411284102057e-07,0.6119906685689884,0.050109191133338435,161.72512517353675,181,Minimization exited successfully.
15325,zSNIa,22,23,23,23,23,0,0.212933,54027.42211420136,2.0009875243942227e-05,-0.4747819148492196,0.06572835062711915,nan,0.36611094171894365,5.40251055351433e-07,0.31771845346472394,0.025406282272075663,117.77309653748262,87,Minimization exited successfully.
15336,Unknown,20,21,22,22,21,0,0.06311,54082.71145316864,0.0002953912615536679,0.48617117319824976,-0.7918848695055427,nan,3.673424387223349,0.00278093433031833,4.9914988247254835,6.096883735539247,10941.84234043341,81,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
15339,SNII,21,20,21,21,22,0,0.118713,54037.89887219593,4.00382723672873e-05,2.732964953481119,0.15290895219337006,nan,0.1774293204434798,8.196641601552524e-07,0.2240385095413433,0.0192925584840818,940.0159015614029,79,Minimization exited successfully.
15340,SNIa,19,18,18,19,19,0,0.146121,54037.023770184016,2.06084500468639e-05,2.5693514187063813,0.4746735666550863,nan,0.24870046544310753,5.862273080569037e-07,0.3576543728023289,0.022778498242825372,302.69928551495775,70,Minimization exited successfully.
15343,zSNIbc,22,20,21,21,22,0,0.173561,54024.121220052875,1.4348553940746738e-05,-1.5531663267496574,0.3901192987935405,nan,0.4495236289294553,6.253898550674111e-07,0.39408741757960586,0.03861971762491462,71.45284134957525,80,Minimization exited successfully.
15345,zSNIa,19,20,19,20,20,0,0.278666,54024.82086271196,1.5127843786924464e-05,-0.46503426017587846,-0.020784401935636482,nan,0.5384096916495764,5.995646343729835e-07,0.4402871380431197,0.036702883808172326,136.6664014006814,94,Minimization exited successfully.
15347,zSNIa,22,21,20,20,22,0,0.268565,54023.39014128828,1.5021052594271925e-05,-0.9714802352942958,0.02103533355034943,nan,0.4863226557681628,5.723794519759392e-07,0.39643848762703277,0.03756957584790016,119.15134482898145,101,Minimization exited successfully.
15351,zSNIa,21,20,21,20,20,0,0.314852,54023.8950227866,8.174553259381607e-06,0.13360417092307683,0.1494489335122034,nan,0.8775228522063117,5.80777157568952e-07,0.8076188088382739,0.06077751249125864,85.64498850084794,98,Minimization exited successfully.
15353,zSNIa,19,20,20,18,20,0,0.31154,54027.47274296302,1.4314838950014906e-05,-0.026216607766691484,-0.06521536003117664,nan,0.5902059727850428,5.936773184326952e-07,0.49991675626832294,0.03592699376871431,121.05823227207478,93,Minimization exited successfully.
15354,SNIa,22,22,22,19,20,0,0.220681,54024.52662940349,1.4879178589154684e-05,-1.9035674048334161,0.1235686697148521,nan,0.4809281325615302,5.527484517880398e-07,0.30071546385795256,0.036908375572718796,121.01908079911121,101,Minimization exited successfully.
15356,SNIa,19,20,20,20,20,0,0.273401,54029.25528049231,1.4661758876929476e-05,-0.7260268457640877,-0.009050556162207823,nan,0.4405038470868021,4.464773978040048e-07,0.44265075961509265,0.030696194769674234,149.58909337146184,95,Minimization exited successfully.
15358,zSNII,19,19,19,19,19,0,0.087762,54026.71292252316,5.083239295616473e-06,8.600893511969016,0.25508251967110385,nan,0.6351345645889523,4.4786628995282984e-07,1.5685723748199256,0.07714269105775584,129.77546622642865,72,Minimization exited successfully.
15359,zSNIa,19,19,18,18,18,0,0.310362,54027.850790793374,1.3810276782387715e-05,0.9666987079419768,0.025769896502909586,nan,0.4827677056491666,4.6668991960903016e-07,0.45937374996689834,0.031860966132652456,124.66735117559818,88,Minimization exited successfully.
15362,Unknown,21,19,20,21,19,0,0.132804,54032.69808601472,9.06680125986158e-06,1.9658321782147228,0.8260612076290796,nan,0.6043150380719453,4.758700266802015e-07,0.5428891683990642,0.04356596819486729,131.51367118113572,77,Minimization exited successfully.
15363,zSNIa,18,22,22,21,21,0,0.177355,54026.50772233676,5.873221093956256e-06,2.647873277172855,0.3382797204357357,nan,1.0063014750558068,5.231066303232812e-07,1.3330465983884654,0.07184189968612184,123.46647997133209,79,Minimization exited successfully.
15365,SNIa,21,21,20,18,20,0,0.186507,54038.13609508923,3.794241240502271e-05,0.8235218582847987,-0.04357651880322409,nan,0.1689220577973174,6.844640036069235e-07,0.21194357874865286,0.01523249205085547,95.44830354798934,76,Minimization exited successfully.
15366,Unknown,20,21,23,22,20,0,0.295572,54028.51948613794,1.0395723815097443e-05,-1.6279193793943108,-0.018247979317813034,nan,0.7414033422755892,4.7429617289684774e-07,0.6166831013256736,0.04251754468518021,261.3068257725174,102,Minimization exited successfully.
15367,zSNIbc,17,19,20,20,20,0,0.185375,54009.513776725755,1.7256417687295602e-06,-5.302399352258047,0.5683053996358016,nan,2.2259587082116923,5.446377215738674e-07,2.6096400266680604,0.26053965971574605,113.4712218089752,72,Minimization exited successfully.
15369,SNIa,19,19,20,20,19,0,0.230491,54031.993740441656,3.243227362014517e-05,0.5937917961501092,-0.01778847996633353,nan,0.2522453651363321,4.825127919456543e-07,0.22353317261486907,0.013785803949552755,117.21438914578874,93,Minimization exited successfully.
15370,zSNIa,0,21,21,21,21,0,0.517891,54028.22864715971,4.822908075335454e-06,-0.23955214738421574,-0.1518542918376835,nan,1.2011547126057849,3.934419960815044e-07,1.0436414340734104,0.05829190513077564,66.17888167681741,80,Minimization exited successfully.
15381,zSNIa,22,24,20,22,23,0,0.160921,54029.32208354592,1.8799441583896555e-05,0.594844330859779,0.4136823547537277,nan,0.3939602853242832,5.29606333234803e-07,0.4142719553070517,0.025864819448609598,126.64296103149574,84,Minimization exited successfully.
15383,SNIa,19,18,20,20,20,0,0.314944,54030.36648953918,1.0820378625102536e-05,0.22675110694146447,-0.0164314246344482,nan,0.7354549873089127,4.807926854217247e-07,0.6595745460507096,0.038124113633114354,98.5599874345052,93,Minimization exited successfully.
15386,zSNIa,24,25,24,24,23,0,0.285817,54032.97567390862,1.6569691981127936e-05,-0.18553064214312046,-0.03654807154835727,nan,0.3917351489981229,4.505860882071827e-07,0.36116853500669666,0.026011087620665264,122.02353457214238,116,Minimization exited successfully.
15391,Unknown,21,20,23,23,23,0,0.086841,54031.672376839124,2.335318071314647e-05,-1.3611505159527464,0.3527862393371803,nan,0.2632578165103041,7.709221630821175e-07,0.29578414679912224,0.029100005873840373,626.3135296538643,83,Minimization exited successfully.
15413,zSNII,41,39,39,41,39,0,0.072297,54039.56924469246,2.3748577070765522e-05,3.5982891640324817,0.2317345170549513,nan,0.18120148942034575,5.07262962291475e-07,0.24846162068000271,0.017615236751655033,1332.2808437355116,156,Minimization exited successfully.
15419,zSNIa,20,21,22,22,22,0,0.276453,54033.58362437619,1.536135096531892e-05,-0.3891037806079064,-0.04757336939617327,nan,0.42657778703505755,4.451164663076807e-07,0.45494912981338,0.02765567212005998,92.8386522522888,103,Minimization exited successfully.
15421,SNIa,19,23,23,24,22,0,0.184428,54035.163545122006,3.2761628602596205e-05,0.1831133353350258,-0.013771707450345177,nan,0.22600660160605912,4.921701653090972e-07,0.25466887544911576,0.01403101081504597,75.77605188194936,85,Minimization exited successfully.
15422,zSNIa,23,23,23,24,23,0,0.333202,54029.798736221,6.045422635310241e-06,2.135335274049129,0.017246794807243202,nan,1.3403127326091635,5.199539066916561e-07,1.6784658823492833,0.06482172217719197,117.92109238433808,112,Minimization exited successfully.
15423,zSNIa,0,41,43,43,42,0,0.393921,54035.7306007411,9.445143376949187e-06,-0.22884706993274948,-0.24663071927696897,nan,0.4292920712250634,3.12700067061107e-07,0.43618453575377675,0.02328395273605,158.88388415639028,165,Minimization exited successfully.
15425,SNIa,26,25,25,26,25,0,0.159347,54038.08025162124,5.231129593493191e-05,0.9657190972622106,0.0722543114978286,nan,0.13517373493959894,5.600706738398738e-07,0.15581721144514243,0.010240200691732908,130.77491678401103,98,Minimization exited successfully.
15428,zSNIa,39,43,39,43,45,0,0.382219,54031.05999812166,7.68566523028284e-06,0.5384000817131288,0.0036019274485641277,nan,0.7334942562010838,3.370997870539827e-07,0.6829228895748594,0.03671823582108915,208.27410314983297,205,Minimization exited successfully.
15433,SNIa,20,22,21,22,22,0,0.219346,54037.38417443402,2.516899983513059e-05,-0.09810936617559035,-0.03156048854273717,nan,0.24604378696676577,5.143620860905076e-07,0.25763461245670194,0.01898421508128082,100.49815300955356,103,Minimization exited successfully.
15436,Unknown,23,26,28,29,27,0,0.166598,54022.19322431744,8.697420677432935e-06,-1.930467234189383,0.3205341829727861,nan,0.5803443736258487,7.028878320202441e-07,0.5266268717139765,0.06650838243617813,112.58183864021053,102,Minimization exited successfully.
15440,SNIa,25,25,22,25,25,0,0.261294,54031.16262150286,1.3846897557581945e-05,-0.5971214537857144,0.08513047671445986,nan,0.4153208306270244,4.2850571858054224e-07,0.47093856064668227,0.029812182890568268,123.33236885212703,118,Minimization exited successfully.
15443,SNIa,25,25,26,25,25,0,0.181225,54041.29479602371,4.546704591655296e-05,1.530906048916228,-0.005755986563475567,nan,0.13416622575823567,4.883330586190679e-07,0.15098526439278256,0.009918183841679053,121.2929308509342,97,Minimization exited successfully.
15453,SNIa,22,21,20,20,21,0,0.173734,54038.172306636814,3.3492328778887494e-05,1.0417602729897288,0.017867886639806145,nan,0.15905916889823857,7.139825830457137e-07,0.2300249670419758,0.01693169702240837,55.7978391117216,79,Minimization exited successfully.
15454,zSNIa,22,23,23,22,22,0,0.381457,54025.247391619974,7.570800922311036e-06,2.4481049547034863,0.03814685632369688,nan,0.9386160905269207,5.15992770377985e-07,1.0924367814782585,0.051257208887141685,120.54459228249442,108,Minimization exited successfully.
15455,zSNIa,0,40,42,42,40,0,0.405433,54028.924979908246,5.123132785942041e-06,0.33185988419570844,-0.028093611860080494,nan,1.0380172989462153,3.0579181177834857e-07,0.8736337420648647,0.052141067185561885,136.19312733757386,160,Minimization exited successfully.
15456,SNIa,16,20,21,19,20,0,0.380475,54030.54535212952,8.420718612743888e-06,-0.9132779393578199,-0.02397030027771612,nan,0.8157477469758305,4.375688488089642e-07,0.763280881599684,0.04425464619430746,105.52370390101689,92,Minimization exited successfully.
15459,SNIa,19,19,19,19,19,0,0.125419,54035.51726118839,3.338923302767551e-05,0.34566231302043593,0.1563638511452668,nan,0.17974419634992955,6.661954768054417e-07,0.2079695867326176,0.018108577235805046,80.88154914539123,72,Minimization exited successfully.
15461,SNIa,19,20,20,21,20,0,0.184813,54036.98019851971,3.760371168942656e-05,-0.14551388255436062,-0.04956006534087018,nan,0.1642231278528925,6.490888984191435e-07,0.19232161592656763,0.014826960771130417,53.8790092562231,76,Minimization exited successfully.
15466,SNIa,21,22,22,22,22,0,0.244357,54036.584224497834,1.3853448832585442e-05,-0.9822694485248878,0.07836238333183233,nan,0.3426339156067115,5.079193572381798e-07,0.37817201205395085,0.033892618321246015,91.07307327592135,105,Minimization exited successfully.
15467,SNIa,22,21,21,21,21,0,0.208468,54038.872672287085,3.16894252223811e-05,0.7480465131971447,-0.013069418463500187,nan,0.18216122087687836,7.59560427438229e-07,0.24585327546202382,0.01874162354359819,135.22226965853022,81,Minimization exited successfully.
15469,zSNII,19,20,19,20,20,0,0.103628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15470,zSNIa,20,20,19,20,20,0,0.232223,54032.824906225746,7.598095931164047e-06,2.423947930034782,-0.02099208002179123,nan,0.924244291629293,4.2842300843396513e-07,0.9196151455485921,0.05549398062838126,83.37239083614949,95,Minimization exited successfully.
15471,zSNII,18,19,19,19,19,0,0.151819,54036.11674294364,6.938672380326842e-06,3.351227315842489,0.2197507030965434,nan,0.9336837850751181,6.424649751591428e-07,1.3870505649636327,0.08638835859015602,114.53947425070233,71,Minimization exited successfully.
15475,SNIc,19,19,19,18,19,0,0.014867,54040.49795881864,0.00023981325554157677,-1.9505901757823485,0.8310321688005181,nan,0.033679751515592216,2.128918505918893e-06,0.03511153639527448,0.0065946542719289665,7740.651553226559,71,Minimization exited successfully.
15483,Unknown,22,21,20,21,22,0,-0.001083,54018.060343461155,5.294495639136133e-06,-1.476193221773808,0.7029169943193535,nan,0.6008344626970938,8.0480748768768e-07,0.6945459895968841,0.11071605318177108,80.49851719778636,80,Minimization exited successfully.
15486,zSNIa,20,20,20,19,19,0,0.114636,54038.512294134496,1.544633879657265e-05,0.6631341586624611,0.5341636564438708,nan,0.2928023555869004,7.574400716244779e-07,0.3812117206691526,0.038998584850404576,162.0194889662663,75,Minimization exited successfully.
15496,zSNIa,16,22,20,22,22,0,0.232986,54040.66932274664,2.4612808440326284e-05,1.145642419203937,-0.041949242606532856,nan,0.2091685833511292,5.584974894142924e-07,0.2539815956013882,0.019237890096644516,116.11246325161343,98,Minimization exited successfully.
15497,zSNII,19,19,18,20,19,0,0.201744,54033.33434273696,5.140403605252877e-06,9.280509642989387,0.08479198712467478,nan,0.26926405366612016,4.4809862139731967e-07,2.0012985237609335,0.0836670195844156,87.0033868016493,72,Minimization exited successfully.
15498,zSNIa,20,20,19,20,19,0,0.214287,54029.77379674177,1.2450519881761245e-05,-0.8889939535613973,0.2979397762459513,nan,0.6075752116958029,4.837092018569703e-07,0.5382014322515735,0.036864329309448614,124.20773480564681,94,Minimization exited successfully.
15499,Unknown,0,0,0,19,18,0,1.577068,54040.5177863102,2.855922795143289e-06,8.941477572908049,-0.36712296414847695,nan,1.2705768027626618,1.5008871721562227e-06,3.333860256272267,0.1023149640061705,143.53198024954975,33,Minimization exited successfully.
15500,zSNIa,19,19,18,18,18,0,0.239325,54037.4519622655,8.751462318069562e-06,2.559147773611478,0.3627080526401119,nan,0.710751795082615,4.4839937453007044e-07,0.7205923532261302,0.0427521843959079,131.3654182841711,88,Minimization exited successfully.
15503,zSNIa,0,20,19,20,19,0,0.408585,54028.268204520515,5.93106527446534e-06,-0.6523893612596714,0.1612138270625286,nan,1.0986472393997246,4.226866902863753e-07,0.8568355271756489,0.08584719580393838,81.74367177186994,74,Minimization exited successfully.
15504,zSNIa,18,19,19,19,18,0,0.2682,54039.95544796968,1.0461314262767738e-05,2.3225555162896696,0.19493881321991147,nan,0.5378207278517948,6.091470584391615e-07,0.6913956450970369,0.045416547921332616,127.32240788995912,89,Minimization exited successfully.
15506,Unknown,0,0,0,46,45,0,1.593989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15508,SNIa,17,19,19,18,19,0,0.133526,54041.48406566822,8.63355714923653e-05,0.8717759360365227,-0.04521944647788619,nan,0.07117782119530602,7.72733301048104e-07,0.08608999268341531,0.00813428041546575,97.75397071344277,69,Minimization exited successfully.
15513,Unknown,0,0,0,42,43,0,1.68332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15515,Unknown,0,19,18,21,19,0,-1.9e-05,54018.63466107019,7.851758458493712e-06,2.027615967191695,-0.144651364815664,nan,0.9847132770810276,1.0576561528891724e-06,1.2319015315463708,0.11939042588842748,198.16283085156635,54,Minimization exited successfully.
