cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
20296,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20297,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20298,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20299,Unknown,37,40,41,41,41,0,0.257332,54240.32122638125,6.308920704298459e-09,nan,0.19570736645982834,4.372042229718666e-10,797.5328347699844,198,Minimization exited successfully.
20300,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20301,pSNIbc,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20302,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20303,Unknown,18,18,18,18,18,0,0.061669,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20306,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20307,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20308,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20310,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20313,zSNII,26,25,25,26,25,0,0.344305,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20314,zSNIa,19,19,19,19,19,0,0.209985,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20316,zSNIa,21,22,22,22,22,0,0.176147,54384.92965952209,7.09378365244495e-10,nan,0.5750122317258501,3.6052086400956715e-11,210.9895099013848,107,Minimization exited successfully.
20319,zSNIa,20,21,21,21,21,0,0.318863,54197.384857287696,9.780875013095548e-09,nan,10.529636234750797,7.409219694115664e-10,501.4472401332271,102,Minimization exited successfully.
20320,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20321,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20323,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20324,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20326,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20327,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20328,Unknown,19,19,19,19,19,0,0.024673,54409.074256588,-1.3230469961964167e-09,nan,0.4749791982321767,7.624535618070046e-11,1690.3343693937843,93,Minimization exited successfully.
20331,zSNIa,18,19,19,19,19,0,0.184513,54395.77334670466,1.1135615090091881e-09,nan,0.3451111107824545,3.844357922796876e-11,162.32094231862385,92,Minimization exited successfully.
20334,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20335,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20336,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20337,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20338,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20345,SNIa,20,21,21,21,21,0,0.265,54400.3485197218,1.4968626565375256e-09,nan,0.30529655696227564,3.4496556131014326e-11,574.6547642300604,102,Minimization exited successfully.
20350,SNIa,20,20,20,20,20,0,0.12939,54396.30250329103,2.3039900045357523e-09,nan,0.14851332657053717,2.966866476376063e-11,526.7215026099425,98,Minimization exited successfully.
20351,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20352,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20353,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20356,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20357,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20358,Unknown,18,18,18,18,18,0,0.168449,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20359,Unknown,0,18,18,18,18,0,0.530904,54389.11970613131,5.825695903287072e-10,nan,1.120478580112831,3.6486011902666303e-11,264.03023600326026,70,Minimization exited successfully.
20360,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20361,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20362,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20363,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20364,SNIa,21,22,22,22,22,0,0.218458,54400.335219903514,1.7771518549649487e-09,nan,0.25539676339394646,3.7569935673343734e-11,521.611823668984,107,Minimization exited successfully.
20365,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20366,zSNII,17,21,21,21,21,0,0.162261,54354.84317496502,6.367092153510373e-10,nan,0.7018128409108613,4.626662956222996e-11,190.7568526879765,99,Minimization exited successfully.
20367,zSNII,20,21,21,21,21,0,0.137,54347.24969801072,5.046308928396597e-10,nan,0.7051044813124463,3.815975854613522e-11,289.85298179247,102,Minimization exited successfully.
20368,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20369,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20370,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20372,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20374,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20375,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20376,SNIa,21,21,21,21,21,0,0.20961,54397.40984859371,1.463067745443118e-09,nan,0.2803508128854446,3.13422480911346e-11,289.7110802292492,103,Minimization exited successfully.
20379,Unknown,0,0,0,0,18,0,2.26168,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20380,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20386,zSNIa,16,17,17,17,17,0,0.307786,54389.00730989521,1.0848357955149155e-09,nan,0.9516300275827234,4.4025411350288716e-11,335.78933712810937,82,Minimization exited successfully.
20388,Unknown,16,16,16,16,16,0,0.178524,54400.538468481805,1.4275223538132168e-09,nan,0.2643354092106165,3.693772168499106e-11,425.6938924555906,78,Minimization exited successfully.
20390,Unknown,34,34,34,34,34,0,0.096235,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20391,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20393,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20394,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20396,zSNII,17,17,17,17,17,0,0.336125,54408.54947974929,2.858606060353784e-10,nan,160.41348488237418,3.017556533273477e-10,358.10999415444905,83,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
20397,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20398,zSNII,17,17,17,17,17,0,0.266266,54392.780912144146,5.450446446497078e-10,nan,0.8188675730234536,2.6881150052380786e-11,436.2369092591814,83,Minimization exited successfully.
20399,zSNIa,17,17,17,17,17,0,0.177108,54395.56069127117,4.6466665031220705e-10,nan,0.7079079364993959,2.6095081930671292e-11,123.75892285280862,83,Minimization exited successfully.
20400,zSNIa,17,17,17,17,17,0,0.293582,54396.44556775398,1.0885771913515162e-09,nan,0.4101216008493793,3.211106203677882e-11,220.32854155089353,83,Minimization exited successfully.
20401,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20402,Unknown,16,16,16,16,16,0,0.087868,54390.13279129988,3.5660583040762903e-10,nan,1.7178805585099326,4.983098158227082e-11,256.82454304481746,78,Minimization exited successfully.
20404,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20405,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20408,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20409,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20410,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20411,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20412,zSNII,0,17,17,17,17,0,0.444671,54368.668860412916,5.630987769338348e-10,nan,0.9346841307196883,3.589484927178522e-11,368.9643280617338,66,Minimization exited successfully.
20414,Unknown,0,17,17,17,17,0,0.73829,54391.65346049648,4.92218825667283e-10,nan,1.091395150495373,4.2591980814484163e-11,421.5031798684783,66,Minimization exited successfully.
20415,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20416,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20417,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20420,SNIb,16,16,16,16,16,0,0.150654,54395.62472259717,1.9865611813235184e-09,nan,0.25344656151355593,3.125531216627593e-11,146.88182548058296,78,Minimization exited successfully.
20430,SNIa,16,16,16,16,16,0,0.164,54398.367518807296,2.015208215568424e-09,nan,0.17368663474189816,3.17274913317801e-11,478.0703035251702,78,Minimization exited successfully.
20431,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20432,SNIa,17,17,17,17,17,0,0.303,54393.8025388843,8.411381071504409e-10,nan,0.40676159835857106,2.776438564900294e-11,148.16739017151372,83,Minimization exited successfully.
20434,zSNIa,17,17,17,17,17,0,0.280855,54394.28969637608,6.168028564640853e-10,nan,0.6376369199460896,2.8594319389653005e-11,252.65909453406184,83,Minimization exited successfully.
20435,zSNIa,17,17,17,17,17,0,0.340192,54413.77049567206,9.9652492956966e-10,nan,1.4699346830602735,3.2463053297924714e-10,562.6068544135164,83,Minimization exited successfully.
20436,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20437,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20438,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20441,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20444,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20445,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20446,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20447,zSNIa,0,15,15,15,15,0,0.419368,54381.46090971304,6.864200687154389e-10,nan,0.84076992336486,4.224258822508468e-11,151.54668165726824,58,Minimization exited successfully.
20448,zSNII,15,15,15,15,15,0,0.334672,54398.12138877663,6.033404645837931e-10,nan,0.5770678865374066,3.0804335504730773e-11,527.4301343100192,73,Minimization exited successfully.
20450,zSNII,0,16,16,16,16,0,0.712144,54273.2593749384,6.099098751060635e-09,nan,7.1066593862378795,7.618177018732805e-10,577.3549903658302,62,Minimization exited successfully.
20453,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20454,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20455,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20456,Unknown,0,0,21,21,21,0,1.01933,54388.87253494897,7.826423840046816e-10,nan,1.3591540720408375,5.923077690164042e-11,340.8086971164015,61,Minimization exited successfully.
20459,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20460,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20467,zSNIa,18,20,19,20,20,0,0.27095,54395.630678430534,1.1150482571868951e-09,nan,0.37652248189624515,2.801533748359674e-11,446.7635033649278,95,Minimization exited successfully.
20470,SNIa,19,19,19,19,19,0,0.125,54401.90772584789,3.74347773749381e-09,nan,0.1065542387405003,3.5437245396727844e-11,1256.7770766999492,93,Minimization exited successfully.
20472,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20473,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20474,Unknown,16,16,16,16,16,0,0.266,54398.25817252335,1.1922532626716411e-09,nan,0.3096044547528436,3.46419168739743e-11,289.3694487890825,78,Minimization exited successfully.
20476,zSNIa,38,38,38,38,38,0,0.169122,54398.65491782174,8.682158613423843e-10,nan,0.31956821487256093,2.353791294976982e-11,467.4074653254915,188,Minimization exited successfully.
20477,Unknown,36,36,36,36,36,0,0.252729,54394.40833793326,6.382801847874667e-10,nan,0.4093501675197331,2.4858397282139133e-11,727.0684496058933,178,Minimization exited successfully.
20479,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20480,zSNIa,13,13,13,13,13,0,0.167795,54394.174707901475,8.15614674514221e-10,nan,0.7334330191551999,3.221056867867698e-11,94.65825282786815,63,Minimization exited successfully.
20481,Unknown,0,15,15,15,15,0,0.486018,54348.535652612074,9.070240880491567e-10,nan,0.7982580364332534,6.886664560843598e-11,632.3110361890084,58,Minimization exited successfully.
20482,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20484,Unknown,0,21,21,21,21,0,0.402426,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20485,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20489,zSNIa,19,20,20,20,20,0,0.379401,54378.747850182845,6.591562999369073e-10,nan,0.858489248141268,3.877461294093601e-11,165.2618186898483,97,Minimization exited successfully.
20490,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20491,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20495,Unknown,15,15,15,15,15,0,0.161828,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20496,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20497,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20498,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20500,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20501,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20503,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20505,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20506,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20507,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20508,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20509,Unknown,15,15,15,15,15,0,0.073346,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20510,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20511,Unknown,15,14,15,15,15,0,0.188151,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20512,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20513,Unknown,0,0,0,18,18,0,1.63118,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20514,zSNIa,0,21,21,21,21,0,0.404404,54380.42622398814,7.944626816214053e-10,nan,0.8639700915773574,3.7737339341391416e-11,247.0578108295059,82,Minimization exited successfully.
20515,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20516,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20517,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20518,Unknown,0,20,20,20,20,0,0.792099,54380.41165739208,4.64440710313119e-10,nan,153.42535449615752,4.182162303996986e-10,522.7005526127284,78,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
20520,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20522,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20523,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20524,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20525,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20526,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20528,SNIa,17,18,19,19,19,0,0.135691,54399.58738597284,3.9626355402436935e-09,nan,0.07428897973295534,2.7594207251294992e-11,2088.0303569110038,90,Minimization exited successfully.
20530,SNII,15,15,15,15,15,0,0.061112,54399.53876145406,5.560487005275377e-09,nan,0.07563732422568137,3.6455366199280996e-11,3061.6744078413003,73,Minimization exited successfully.
20531,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20532,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20533,SNIa,19,18,18,19,19,0,0.302,54401.824248138706,1.0471839430445862e-09,nan,0.3382081892741553,3.1054757631489724e-11,315.08012668651315,91,Minimization exited successfully.
20534,Unknown,0,16,16,16,16,0,0.164366,54396.369403452394,1.2195002933478289e-09,nan,0.4093917761601915,2.7641024608949543e-11,347.09797504632473,62,Minimization exited successfully.
20536,pSNIbc,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20537,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20539,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20541,zSNIa,17,17,17,17,17,0,0.333022,54396.136405241385,5.49547943906112e-10,nan,0.9813950635252695,3.0920658834587963e-11,243.84325011295772,83,Minimization exited successfully.
20542,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20543,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20545,zSNIa,36,36,36,35,36,0,0.189457,54400.368170414,1.280363489335595e-09,nan,0.21753950791389798,2.582189059029445e-11,297.93633946653534,177,Minimization exited successfully.
20546,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20548,zSNII,17,17,17,17,17,0,0.172999,54379.64824746514,4.888556659239151e-10,nan,0.9196546545063029,3.500393922598772e-11,240.887309495225,83,Minimization exited successfully.
20551,zSNII,0,13,13,13,13,0,0.46707,54352.5460325897,6.942711355611205e-10,nan,0.7505078151662019,6.009369468364436e-11,334.1398476111025,50,Minimization exited successfully.
20552,zSNIbc,13,13,13,13,13,0,0.163931,54394.33892268223,9.139567577678593e-10,nan,0.6021029188341345,2.8122856802333955e-11,98.19654645541434,63,Minimization exited successfully.
20553,zSNIa,13,13,13,13,13,0,0.348806,54394.18163241199,7.422772428809079e-10,nan,0.66305994506547,3.063208993504117e-11,177.2644780307616,63,Minimization exited successfully.
20554,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20555,zSNII,15,15,15,15,15,0,0.238827,54397.30636112954,5.213978942527318e-10,nan,0.9304227788343269,2.661758271929057e-11,432.78439192292706,73,Minimization exited successfully.
20556,Unknown,16,16,16,16,16,0,0.233667,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20557,zSNIa,0,18,18,18,18,0,0.435745,54382.43812119493,6.96618416560761e-10,nan,0.5352229162672302,3.948528098020051e-11,152.70558760985256,70,Minimization exited successfully.
20558,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20559,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20560,zSNIa,40,40,40,40,40,0,0.373829,54398.28201703337,6.898632000713531e-10,nan,0.3761710029102687,2.262009198060755e-11,368.554164753105,198,Minimization exited successfully.
20561,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20562,zSNIa,41,42,43,43,42,0,0.337542,54392.25940428076,4.2213616376339154e-10,nan,0.6865749821990903,1.922128193345241e-11,298.96785733863896,209,Minimization exited successfully.
20563,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20564,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20565,Unknown,21,20,21,21,21,0,0.087822,54395.33022964651,1.3309828718652373e-09,nan,0.37524075305555016,2.845661348707651e-11,532.0893935432908,102,Minimization exited successfully.
20569,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20570,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20571,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20572,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20573,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20574,Unknown,0,17,17,17,17,0,0.491039,54392.5343978582,4.285430254322847e-10,nan,0.9862910908450431,3.266417957425129e-11,306.4929348229291,66,Minimization exited successfully.
20575,SNIa,17,17,17,17,17,0,0.198704,54398.3189472197,2.517901875689502e-09,nan,0.16578552207283792,3.636916194056755e-11,1014.1024805678043,83,Minimization exited successfully.
20576,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20578,zSNIa,17,17,17,17,17,0,0.290371,54391.85727508638,6.277257276658566e-10,nan,0.6446650143407169,2.8007625623591903e-11,215.69373370129446,83,Minimization exited successfully.
20579,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
20580,zSNIa,17,17,17,17,17,0,0.375712,54378.24968178631,5.514520096317392e-10,nan,0.7429024143748393,3.76746112900826e-11,125.16831866897235,83,Minimization exited successfully.
20581,SNIa,17,17,17,17,17,0,0.204807,54398.94255002849,2.2104088600423842e-09,nan,0.1553967948020727,3.1667850628178785e-11,1260.6420129260255,83,Minimization exited successfully.
20582,Unknown,0,16,16,16,16,0,0.392504,54414.82269116889,1.6278613104144223e-09,nan,0.9241657103448233,4.5222272307258693e-10,792.5454113218702,62,Minimization exited successfully.
20583,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
