cid,class,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
16021,SNIa,23,22,22,0,0.123356,54030.83244306749,5.3205622182031355e-09,nan,0.11396940574195469,5.052220377151294e-11,1047.6152598415092,65,Minimization exited successfully.
16023,zSNII,0,22,22,0,0.241875,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16030,zSNII,0,23,22,0,0.274462,54026.96094844667,3.4864746589136043e-10,nan,1.8994017325385357,5.174624994712482e-11,147.0769678458378,43,Minimization exited successfully.
16032,SNIa,0,25,25,0,0.203176,54027.47850908142,1.359512262881142e-09,nan,0.45905121382384095,5.168748212351711e-11,51.001091499175615,48,Minimization exited successfully.
16038,zSNIa,0,0,25,0,0.419118,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16044,zSNIa,0,0,24,0,0.407262,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16048,zSNIa,0,0,23,0,0.379632,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16052,zSNIa,0,24,24,0,0.143935,54026.41604071865,1.5795174517574558e-09,nan,0.40798284576521837,5.062449619322761e-11,109.35571665578124,46,Minimization exited successfully.
16053,zSNII,0,20,19,0,0.228436,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16069,SNIa,19,19,19,0,0.126879,54032.703482738405,3.927595316645235e-09,nan,0.19516551130072912,4.6102503921000224e-11,781.6933453908941,55,Minimization exited successfully.
16071,Unknown,20,21,20,0,0.091409,54014.2757298024,5.711471629749898e-10,nan,0.48374502181832213,4.180403552529282e-11,1685.2957130222871,59,Minimization exited successfully.
16072,SNIa,0,21,21,0,0.284337,54026.69924519957,9.069534620198429e-10,nan,0.8672725737924338,5.270365853373419e-11,48.49248498403935,40,Minimization exited successfully.
16073,SNIa,0,45,45,0,0.153389,54031.585596590005,2.5765488756961906e-09,nan,0.23115778365536244,4.538699615799502e-11,176.48445062849862,88,Minimization exited successfully.
16079,zSNII,0,19,19,0,0.152498,54027.38545535594,7.557429242662328e-10,nan,0.8893353532657784,5.6841566599955895e-11,50.562305322513126,36,Minimization exited successfully.
16085,zSNIbc,0,22,20,0,0.222876,54022.452376000954,7.983261241620816e-10,nan,0.8661658279088442,5.869298318009221e-11,90.79523938416632,40,Minimization exited successfully.
16086,Unknown,18,19,18,0,0.132694,54027.95082925561,8.468558877420422e-10,nan,0.5506498632203147,3.959129900838528e-11,98.60638783995685,53,Minimization exited successfully.
16087,SNII,19,20,18,0,0.053948,54031.49538036266,1.9506420795134287e-09,nan,0.20694932943661115,4.101087654034341e-11,334.4759362366678,55,Minimization exited successfully.
16089,zSNII,18,18,18,0,0.061013,54017.39072137125,8.161666798358674e-10,nan,0.6258516036978108,4.000539220263605e-11,193.57763614057174,52,Minimization exited successfully.
16090,zSNIa,0,0,42,0,0.500912,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16091,zSNIa,0,46,44,0,0.299852,54032.89245936134,7.387991796443734e-10,nan,0.719760733350995,3.685161410836965e-11,79.05026332107933,88,Minimization exited successfully.
16093,SNIa,0,19,16,0,0.334388,54023.02330097397,7.413854012175348e-10,nan,1.0024535686752643,5.756672777565936e-11,61.60076166364223,33,Minimization exited successfully.
16099,SNIa,0,43,42,0,0.195801,54033.84384676619,1.8907031229014406e-09,nan,0.37705904293397907,4.017327714142649e-11,177.2486710089541,83,Minimization exited successfully.
16100,SNIa,0,19,19,0,0.193921,54030.27731099067,1.43460379997196e-09,nan,0.5477480913177715,5.3844721354602224e-11,48.34712426650914,36,Minimization exited successfully.
16103,zSNIa,0,46,44,0,0.201195,54029.387237181516,1.1881079022804913e-09,nan,0.6440121511404868,4.6382164993155754e-11,121.06951010410033,88,Minimization exited successfully.
16105,Unknown,0,23,21,0,0.138417,54031.45372043054,1.829263891860839e-09,nan,0.4211636946856743,6.503586359504691e-11,45.480307738286356,42,Minimization exited successfully.
16106,SNIa,0,22,21,0,0.249728,54027.14488299696,1.1285264188683605e-09,nan,0.7255073411797639,5.950033501280752e-11,56.726336873494105,41,Minimization exited successfully.
16108,SNIa,0,0,23,0,0.184969,54029.10144017443,2.6147830687864973e-09,nan,1.2798503145895666,3.040659701669681e-10,33.11436592149181,21,Minimization exited successfully.
16116,SNIa,0,22,22,0,0.155088,54033.393600817915,2.6275746655796376e-09,nan,0.4615645901176322,6.834511720773653e-11,86.32370264063498,42,Minimization exited successfully.
16119,zSNIa,0,21,22,0,0.155905,54026.20869964618,1.0350012645127766e-09,nan,0.8636585396598093,6.66407234889821e-11,29.681766024129928,41,Minimization exited successfully.
16125,zSNIbc,23,23,22,0,0.115027,54030.03676334644,1.536311211939891e-09,nan,0.30329090552186244,4.709046805298282e-11,114.55909301557404,66,Minimization exited successfully.
16127,zSNIa,0,25,25,0,0.374299,54025.10358188075,4.891113937366207e-10,nan,1.2839822598507453,4.359615896797856e-11,67.83811640629553,48,Minimization exited successfully.
16136,zSNIa,0,24,24,0,0.341565,54023.42926484292,7.751316626376908e-10,nan,0.9951133035538078,4.8768963392269906e-11,153.1685087035767,46,Minimization exited successfully.
16144,zSNII,0,42,39,0,0.298446,53982.462508114826,1.4726765995782676e-09,nan,0.40125086175612523,3.9106131309242284e-11,1007.7239924533201,79,Minimization exited successfully.
16152,zSNIa,0,25,25,0,0.27119,54031.25404543106,1.0717053843229635e-09,nan,0.7186922371402034,5.730721628100135e-11,74.35527638002819,48,Minimization exited successfully.
16160,zSNIbc,0,19,19,0,0.319072,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16163,zSNIa,0,19,19,0,0.154015,54031.94927696167,1.2561610099146566e-09,nan,0.547508384584944,6.0351810528037e-11,42.59114862667569,36,Minimization exited successfully.
16165,SNIa,0,20,20,0,0.155959,54033.09561328131,2.7097898623376056e-09,nan,0.2359203839514521,5.4333284354742264e-11,89.00405114537052,38,Minimization exited successfully.
16169,zSNIbc,0,19,20,0,0.357866,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16172,zSNIa,0,24,23,0,0.218846,54038.43248573638,6.983355332929236e-10,nan,0.9402391973198974,4.5820763820271914e-11,77.07667342529612,45,Minimization exited successfully.
16179,SNIc,25,26,26,0,0.124426,54038.94715936314,3.494769266221337e-09,nan,0.14599113285294152,3.443875916957796e-11,309.1717508947859,75,Minimization exited successfully.
16185,SNIa,22,22,22,0,0.100183,54038.89976799327,4.429142968782332e-09,nan,0.13957505537837278,4.232309102797736e-11,304.4314001111619,64,Minimization exited successfully.
16192,SNII,21,17,16,0,0.077291,54040.447423398546,7.023395479724441e-09,nan,0.1664836736235884,9.017512414482102e-11,170.29124246092186,52,Minimization exited successfully.
16199,zSNIa,0,20,20,0,0.280869,54028.47033856979,8.855441740422234e-10,nan,1.286703286037664,6.287635942400784e-11,60.81783469170951,38,Minimization exited successfully.
16200,zSNII,21,21,21,0,0.0892,54038.00590833199,1.911225390275847e-09,nan,0.6231864965229761,4.4504529504590195e-11,110.87662950646828,61,Minimization exited successfully.
16204,Unknown,21,22,20,0,0.053466,54040.2018126441,3.9826824958998226e-09,nan,0.15985146652019466,5.615815521401604e-11,413.68142535431,61,Minimization exited successfully.
16206,SNIa,0,21,19,0,0.158374,54039.48993279678,2.1294872454511214e-09,nan,0.4427872437045153,6.306451494991524e-11,145.19833236738867,38,Minimization exited successfully.
16211,SNIa,0,18,18,0,0.309382,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16213,SNIa,0,22,21,0,0.248567,54032.71517290408,1.1655378338316776e-09,nan,0.5824675277035567,4.7210590245536715e-11,59.84063459517985,41,Minimization exited successfully.
16215,SNIa,41,42,42,0,0.045922,54042.176977192874,1.1688050679303408e-08,nan,0.043422735267085955,4.691847011272812e-11,1289.5697659421503,123,Minimization exited successfully.
16219,zSNIa,0,22,20,0,0.257392,54027.15031148745,8.374611741534884e-10,nan,0.9668064089673862,6.389215455452698e-11,101.51229522707452,40,Minimization exited successfully.
16232,SNIa,0,20,20,0,0.374254,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16236,zSNIa,0,0,20,0,0.404322,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16237,zSNIa,0,39,39,0,0.311835,54030.425488024965,5.840558677447258e-10,nan,0.7444778106837475,3.271430456296487e-11,81.53912743066438,76,Minimization exited successfully.
16238,zSNIa,0,19,19,0,0.333843,54029.598305476204,4.818015303152366e-10,nan,1.3832889946606883,4.281326334877739e-11,32.613222959592754,36,Minimization exited successfully.
16241,Unknown,21,22,21,0,0.096262,54037.47496921697,2.129792966063548e-09,nan,0.31133065928224823,3.607985179358406e-11,173.42137285028605,62,Minimization exited successfully.
16259,SNIa,20,21,21,0,0.117706,54036.217638296934,3.635434473813839e-09,nan,0.3263898042641813,4.654914937003922e-11,207.7350957297354,60,Minimization exited successfully.
16276,SNIa,0,22,22,0,0.191763,54038.91207888414,1.6233861237089174e-09,nan,0.6444373457670736,5.8191651679983194e-11,44.06007120236899,42,Minimization exited successfully.
16277,zSNIa,0,0,22,0,0.39518,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16280,SNIa,22,22,22,0,0.03702,54042.057279953035,2.1801669010008954e-08,nan,0.05358637968311086,1.1515997702846658e-10,1602.558119275419,64,Minimization exited successfully.
16281,SNIa,0,22,20,0,0.185067,54036.49250254166,1.9137117567331904e-09,nan,0.543768831052148,6.386422900202907e-11,47.66368282946556,40,Minimization exited successfully.
16282,zSNIbc,21,21,22,0,0.085321,54032.117373845125,1.871126101422322e-09,nan,0.30137646646107896,5.1434643768182545e-11,233.8742728966169,62,Minimization exited successfully.
16287,SNIa,26,25,25,0,0.106648,54043.55428498,4.817696248812041e-09,nan,0.11480690642929403,3.610508776479384e-11,599.6863078886392,74,Minimization exited successfully.
16290,Unknown,0,46,44,0,0.15002,54038.81942362544,1.698814521432169e-09,nan,0.35416794738557655,4.307209721628973e-11,328.4098195148056,88,Minimization exited successfully.
16292,Unknown,20,23,23,0,-5e-05,53992.698331893276,7.242982100705435e-11,nan,2.1918518955972104,4.265540571141148e-11,611.6058680897964,64,Minimization exited successfully.
16295,Unknown,19,22,22,0,-0.001027,54022.59473223644,7.540430012295327e-10,nan,0.5608211243306869,5.675650112079878e-11,929.7365509118227,61,Minimization exited successfully.
16298,zSNIa,0,22,21,0,0.281285,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16312,Unknown,0,19,20,0,0.28756,54037.73734098559,8.202238253057961e-10,nan,1.4230079962144373,5.180647084340593e-11,28.61793641211106,37,Minimization exited successfully.
16314,SNIa,40,40,42,0,0.061415,54047.2177906564,1.8457881329558868e-08,nan,0.030720066533831414,7.409421530177958e-11,1990.9596723846162,120,Minimization exited successfully.
16333,SNIa,21,20,22,0,0.070675,54044.69688219437,1.0400567474507413e-08,nan,0.10993333987426013,9.96200883172619e-11,385.9692086399774,61,Minimization exited successfully.
16350,SNIa,0,21,22,0,0.236836,54033.94035924012,1.1267213062790919e-09,nan,1.0205769020903972,5.841955637395421e-11,35.90256206061542,41,Minimization exited successfully.
16352,SNIa,0,19,18,0,0.250737,54038.85066301206,1.2620518746064262e-09,nan,0.5869314521332853,5.159592149610687e-11,52.65898055705286,35,Minimization exited successfully.
16356,zSNIa,0,0,21,0,0.397847,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16357,SNIa,0,21,21,0,0.366399,54037.24344458943,6.443137019802952e-10,nan,1.2808540651676594,4.446257107450798e-11,44.39548748569234,40,Minimization exited successfully.
16362,zSNIa,0,20,20,0,0.178866,54036.0996812257,9.216584665272711e-10,nan,0.6722748865249741,5.511755947905985e-11,81.7093262604602,38,Minimization exited successfully.
16391,SNII,20,20,20,0,0.055849,54043.52752043908,2.9153461156243303e-09,nan,0.16829708867589943,4.4221041867242265e-11,251.35421708311736,58,Minimization exited successfully.
16392,SNIa,18,19,18,0,0.057599,54046.361571977985,1.5078549861891616e-08,nan,0.0752846528266673,1.023746677953576e-10,500.0867706745537,53,Minimization exited successfully.
16393,zSNIa,0,20,20,0,0.314928,54035.25111588522,8.909948251560208e-10,nan,1.1084313788378495,5.1206119747773354e-11,52.97648421663493,38,Minimization exited successfully.
16395,Unknown,19,19,19,0,0.106755,54041.0003949644,1.087071337059446e-09,nan,0.4863669023143302,3.2366767354856226e-11,85.23792248830657,55,Minimization exited successfully.
16396,zSNIa,0,19,19,0,0.299244,54028.925467540685,6.15342494334432e-10,nan,1.0454901523626177,5.388866235139266e-11,39.64676665930202,36,Minimization exited successfully.
16402,SNIa,0,19,18,0,0.288449,54037.54374406864,1.1274455648495144e-09,nan,0.6678834221092984,5.2886035370604395e-11,53.88280218279532,35,Minimization exited successfully.
16405,zSNIa,0,21,21,0,0.274128,54038.17592131783,1.0294719642295248e-09,nan,0.82135428170659,5.270393809771518e-11,28.470844856485435,40,Minimization exited successfully.
16406,Unknown,0,20,21,0,0.17222,54039.035244239305,1.2527926553422997e-09,nan,0.6144108718981443,5.578247465855639e-11,53.52129736965054,39,Minimization exited successfully.
16408,zSNIa,0,21,22,0,0.265412,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16410,zSNIa,0,21,21,0,0.286604,54027.53578360627,5.735832179193128e-10,nan,1.6342316026057233,6.176305072146094e-11,40.83348043949097,40,Minimization exited successfully.
16413,Unknown,0,19,18,0,0.229609,53998.22426984595,5.668925016085716e-10,nan,0.9006709664863592,6.305380816996131e-11,103.19497966534635,35,Minimization exited successfully.
16414,SNIa,0,19,19,0,0.306144,54039.51258147038,7.147453484255152e-10,nan,1.1625277680432191,5.808291341171822e-11,37.38719951092878,36,Minimization exited successfully.
16417,zSNIa,0,21,23,0,0.290972,54031.84717942257,7.081418536676869e-10,nan,1.1375704677921021,5.149366620498e-11,52.58364202893879,42,Minimization exited successfully.
16418,Unknown,0,18,19,0,0.166311,54042.425698396655,9.02384008797041e-10,nan,1.3582003425799485,6.955103594345383e-11,31.70485172463257,35,Minimization exited successfully.
16421,SNIa,0,19,20,0,0.301291,54030.09267930841,6.260862832032205e-10,nan,1.8631837744469522,5.924817890798826e-11,70.74672878300525,37,Minimization exited successfully.
16432,zSNIa,0,0,23,0,0.398783,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16433,zSNIa,0,0,22,0,0.401751,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16434,zSNIa,0,26,25,0,0.344429,54029.432598530606,5.10809403251186e-10,nan,1.7915008451418544,4.4417554818319754e-11,83.4803742913598,49,Minimization exited successfully.
16439,zSNIa,0,0,43,0,0.394968,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16441,zSNIa,0,22,22,0,0.289996,54036.8726986833,6.158091988955717e-10,nan,1.4478423477448814,4.5360021149268585e-11,45.09771993695487,42,Minimization exited successfully.
16442,SNIa,0,21,20,0,0.279337,54040.1644774802,8.76275721037487e-10,nan,0.08558518937206827,4.708542921041067e-11,35.30765276100553,39,Minimization exited successfully.
16451,zSNIa,0,21,20,0,0.189659,54041.81667498552,1.4404270222365608e-09,nan,0.7528696331610263,8.446601646827587e-11,46.04899938724241,39,Minimization exited successfully.
16452,zSNIbc,0,21,21,0,0.204776,54023.17094984658,7.915246700878458e-10,nan,0.7908130758260086,6.914093097691629e-11,93.64324240654463,40,Minimization exited successfully.
16454,zSNIa,0,19,19,0,0.228458,54040.81156951178,9.012460772665614e-10,nan,1.0773608736308233,6.259189423713297e-11,46.49392208708431,36,Minimization exited successfully.
16458,zSNIa,0,20,22,0,0.184934,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16459,Unknown,0,20,22,0,0.314985,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16460,zSNIa,0,22,23,0,0.280541,54033.05289980115,9.185416511345863e-10,nan,1.3812494419835275,5.472388314253697e-11,36.65078563613746,43,Minimization exited successfully.
16462,zSNIa,0,22,22,0,0.243282,54031.704811952084,1.1081541824847705e-09,nan,0.7261055766430218,5.737153755518271e-11,59.49614163772093,42,Minimization exited successfully.
16466,Unknown,0,21,20,0,0.186521,54034.20001776627,7.137997813519982e-10,nan,0.2170217389939353,5.573040253087107e-11,83.05843747966946,39,Minimization exited successfully.
16467,zSNIa,0,20,20,0,0.219738,54030.24564030605,1.0334581559284461e-09,nan,0.866917296560132,6.426217337639603e-11,46.74322944011444,38,Minimization exited successfully.
16468,zSNIa,0,20,22,0,0.225133,54030.76582840806,8.441509455267592e-10,nan,0.9384352003035019,6.431802828073653e-11,28.422249864386252,40,Minimization exited successfully.
16470,zSNII,0,22,22,0,0.223849,54032.01983660628,5.50799170192693e-10,nan,1.6807095687072433,6.18298632398385e-11,49.43385010352803,42,Minimization exited successfully.
16472,zSNIa,0,22,22,0,0.308633,54031.53337232398,7.693529009362242e-10,nan,1.2194042989103764,5.187107985033282e-11,62.982987865545596,42,Minimization exited successfully.
16473,SNIa,0,21,21,0,0.216136,54043.30048815121,1.2602504532011813e-09,nan,0.8414086407356081,7.882594162548176e-11,29.613789512721773,40,Minimization exited successfully.
16477,zSNIa,0,0,21,0,0.399466,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16478,zSNIa,0,22,21,0,0.362261,54023.30198843048,5.781095473214474e-10,nan,1.9191571830015164,5.376895041490074e-11,54.18338235341024,41,Minimization exited successfully.
16482,SNIa,0,20,20,0,0.209367,54039.03529788831,1.1290963181241412e-09,nan,1.167286048126698,5.909752175496862e-11,35.48629744738873,38,Minimization exited successfully.
16484,zSNIa,0,24,24,0,0.255452,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16541,SNIa,18,18,18,0,0.131109,54046.681088535974,2.6848422353386938e-09,nan,0.22763545066845836,6.099005730844609e-11,69.68379516112982,52,Minimization exited successfully.
16543,zSNII,0,20,20,0,0.288282,54033.51477865611,6.468286831050604e-10,nan,1.3740933234294062,6.05191281835934e-11,53.79193937907284,38,Minimization exited successfully.
16546,zSNIa,0,22,23,0,0.364759,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16547,zSNIa,0,22,22,0,0.359706,54026.669561106384,6.005656646846814e-10,nan,1.2629018013758468,5.068611799976115e-11,48.98989747391725,42,Minimization exited successfully.
16551,zSNIa,0,20,20,0,0.298551,54027.34395826291,7.365845288863881e-10,nan,0.8315537480375497,6.001270682975656e-11,27.04353075327235,38,Minimization exited successfully.
16552,Unknown,23,23,22,0,0.108795,54032.61586416902,1.4564594169793445e-09,nan,0.295157418193412,4.324777644197827e-11,84.31082018231763,66,Minimization exited successfully.
16554,zSNIa,0,0,22,0,0.508266,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16556,Unknown,22,22,22,0,0.077421,54038.78765158461,2.2562484239506534e-09,nan,0.3718284322239924,4.7002516105386317e-11,600.0162747364457,64,Minimization exited successfully.
16563,Unknown,0,19,19,0,0.343388,53977.4904945237,4.4634712375596914e-10,nan,1.299840691663121,4.419074651749934e-11,247.3317039856064,36,Minimization exited successfully.
16565,zSNIa,0,19,19,0,0.370314,54037.29711201765,6.312508635465137e-10,nan,1.132746319141006,4.710366148396013e-11,25.60724224255828,36,Minimization exited successfully.
16567,SNIa,0,19,19,0,0.364583,54036.59133890232,5.971882755403525e-10,nan,1.5077552858710987,4.533057485832187e-11,19.65837292041297,36,Minimization exited successfully.
16576,Unknown,18,20,20,0,0.131876,54040.98647375308,1.460123035912319e-09,nan,0.388546842517826,4.3422787128815296e-11,219.52048091084168,56,Minimization exited successfully.
16578,SNIa,0,19,21,0,0.173635,54040.61995319994,1.783472190346707e-09,nan,0.5567491741312551,7.9009396313999e-11,120.28113696249599,38,Minimization exited successfully.
16584,zSNIa,0,0,19,0,0.391658,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16586,zSNIa,0,21,20,0,0.318004,54037.40502681891,5.969446403901261e-10,nan,1.2200735867045296,4.4018311055927266e-11,48.12738340757328,39,Minimization exited successfully.
16590,zSNIa,0,22,21,0,0.30495,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16592,Unknown,0,0,21,0,0.514659,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16606,zSNIa,0,18,19,0,0.2241,54027.50899050485,8.519254350599825e-10,nan,1.0880602066681604,6.469417691482432e-11,37.15118636968353,35,Minimization exited successfully.
16618,SNIa,0,21,21,0,0.191925,54046.73374003277,1.6479429375485324e-09,nan,0.6514002372787218,9.135028441097308e-11,39.117820567035785,40,Minimization exited successfully.
16619,SNIa,22,21,22,0,0.114024,54050.27853713205,5.961843122930656e-09,nan,0.11651141344555072,7.777199552039411e-11,330.9421702723412,63,Minimization exited successfully.
16626,zSNIa,0,22,21,0,0.280102,54039.96139693236,4.522346937514096e-10,nan,1.6223828344009235,6.105097278205024e-11,71.49179731953076,41,Minimization exited successfully.
16631,SNIa,0,25,26,0,0.21541,54040.846975157416,1.2663816692092262e-09,nan,0.5781664555797761,4.5143548631136705e-11,98.19167412297679,49,Minimization exited successfully.
16637,SNIa,0,22,22,0,0.241498,54043.995612215454,1.3451717535122272e-09,nan,0.597476699262188,8.289070257886598e-11,61.418841793481775,42,Minimization exited successfully.
16638,Unknown,0,21,21,0,0.271186,54046.23677748237,8.240627305353782e-10,nan,1.3037293227789633,9.343684854295247e-11,45.809930075969575,40,Minimization exited successfully.
16640,zSNIa,0,22,22,0,0.338911,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16641,SNIa,21,21,21,0,0.113888,54048.669405915476,4.015782161647451e-09,nan,0.14721070215091459,6.324646988463428e-11,196.24286585097929,61,Minimization exited successfully.
16644,SNIa,0,13,0,0,0.297759,53953.02756021606,-1.5076518898172062e-10,nan,4.702238869253051,9.6648615414334e-11,560.6922628998564,11,Minimization exited successfully.
16648,Unknown,0,25,25,0,0.200483,54040.745505687766,9.032275642526324e-10,nan,1.0654236401242088,5.220808892577225e-11,44.966116482776386,48,Minimization exited successfully.
16650,Unknown,0,23,23,0,0.36046,54039.59958835732,6.377235821383408e-10,nan,1.1688870719117403,4.2981747642678e-11,39.081622151615726,44,Minimization exited successfully.
16652,zSNIa,0,21,22,0,0.237891,54039.15893856149,8.749776908202442e-10,nan,1.3330442709302588,6.412041762985334e-11,50.42588106228408,41,Minimization exited successfully.
16656,Unknown,0,24,23,0,0.141983,53982.89926643687,4.59943375477721e-10,nan,1.976159264351736,6.117554342276293e-11,85.98001299169329,45,Minimization exited successfully.
16657,Unknown,0,22,23,0,0.190835,54040.216365504224,9.181858975007254e-10,nan,1.2993318011285737,6.800938464986245e-11,115.42314912549485,43,Minimization exited successfully.
16659,Unknown,22,23,23,0,0.108072,53985.400720220896,1.0660910854382948e-09,nan,0.7771327941736672,5.830435983381146e-11,861.9593673870979,66,Minimization exited successfully.
16665,Unknown,0,21,22,0,0.139445,53970.409061589904,8.024495237004336e-10,nan,2.0586517487281526,1.4906843344017393e-10,246.86316894436024,41,Minimization exited successfully.
16666,Unknown,25,25,24,0,0.132329,54045.81531308599,1.0143993793899113e-09,nan,0.8606941227590141,4.074396580251439e-11,115.39410555711976,72,Minimization exited successfully.
16668,SNII,0,21,24,0,0.150941,54045.9014840523,2.109198109254839e-09,nan,0.6131674069183646,7.564363516036588e-11,58.40800833826418,43,Minimization exited successfully.
16692,SNIa,19,18,18,0,0.032992,54052.67884321482,1.4700920949509622e-08,nan,0.06628399032706511,1.9236564067517014e-10,350.36413153467333,53,Minimization exited successfully.
16711,zSNIa,0,22,23,0,0.337425,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16715,zSNIa,0,21,17,0,0.208678,54038.84216396624,3.4210508383167717e-10,nan,2.9581591674286756,5.4366368996337826e-11,34.950146511664045,36,Minimization exited successfully.
16721,zSNIa,0,19,20,0,0.365735,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16722,zSNIa,0,24,24,0,0.343417,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16727,zSNIa,0,22,23,0,0.259215,54035.96849073946,5.410931581464689e-10,nan,2.165826084336004,5.707069759420417e-11,82.04083797308255,43,Minimization exited successfully.
16734,zSNIa,0,21,21,0,0.188717,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16735,Unknown,0,20,19,0,0.198998,54044.39917867291,1.1163700495562444e-09,nan,1.1923050960176624,9.117482226952404e-11,38.00698761182831,37,Minimization exited successfully.
16737,SNIa,0,20,19,0,0.1988,54046.38706181367,1.2193618959496882e-09,nan,0.9224502719553129,1.4769899455309167e-10,36.06724111226383,37,Minimization exited successfully.
16739,zSNIa,0,43,43,0,0.264252,54027.93111591748,8.448642291930412e-10,nan,0.6286205991345923,4.071864584551885e-11,74.05562930358114,84,Minimization exited successfully.
16740,Unknown,0,21,21,0,0.219969,54043.9078133155,8.148621330019158e-10,nan,1.1801347966065805,7.793094104581455e-11,45.89626338376464,40,Minimization exited successfully.
16744,Unknown,0,18,19,0,0.334112,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16748,SNIa,0,22,22,0,0.230679,54045.109737641986,9.448681231602402e-10,nan,0.9227098025148734,8.115783641635825e-11,31.27545165009804,42,Minimization exited successfully.
16752,Unknown,41,39,42,0,-0.000136,54040.9825837359,-1.4548806189853121e-10,nan,1.8101319829729619,3.47924720881658e-11,1022.9764734847438,120,Minimization exited successfully.
16756,Unknown,0,20,19,0,0.297752,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16758,SNIa,0,19,18,0,0.324882,54039.447190949875,5.657075644661939e-10,nan,1.6353392132186855,6.032014392530224e-11,39.797774452565086,35,Minimization exited successfully.
16761,Unknown,0,0,20,0,0.420061,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16768,zSNIbc,0,22,21,0,0.16765,54033.554392149344,8.894591479568959e-10,nan,0.9390120629432204,5.919429988649475e-11,30.653148824293453,41,Minimization exited successfully.
16774,SNIa,0,19,19,0,0.213813,54048.39160196271,1.0336819511869346e-09,nan,0.9371267359165358,1.4544642907771835e-10,30.80891017456199,36,Minimization exited successfully.
16776,SNIa,0,18,18,0,0.265165,54043.57439503315,6.71796774737046e-10,nan,1.4547680689975095,7.720460952829109e-11,30.090858600988575,34,Minimization exited successfully.
16779,SNIa,0,0,21,0,0.399071,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16781,SNIa,0,17,19,0,0.328287,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16788,Unknown,0,23,20,0,0.24843,54044.15555921247,6.170443922248895e-10,nan,1.9348944303819735,8.394920966931576e-11,51.431324354411174,41,Minimization exited successfully.
16789,SNIa,0,19,17,0,0.324037,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
