type,ntemp,fraction,slope,redshift,redshift_error,age,age_error,obj_id,phase
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia,11,1.0,0.0,0.0467,0.0014,3.3,2.441,14279,-13.0
Ia-norm,11,1.0,0.0,0.0467,0.0014,3.3,2.441,14279,-13.0
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia,11,1.0,0.0,0.0467,0.0014,3.3,2.441,14279,-13.0
Ia-norm,11,1.0,0.0,0.0467,0.0014,3.3,2.441,14279,-13.0
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14279,-13.0
Ia,1,1.0,0.0,0.1525,0.0,0.8,0.0,14437,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-91T,1,1.0,0.0,0.1525,0.0,0.8,0.0,14437,0.20000000018626451
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia,1,1.0,0.0,0.1525,0.0,0.8,0.0,14437,0.20000000018626451
Ia-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-91T,1,1.0,0.0,0.1525,0.0,0.8,0.0,14437,0.20000000018626451
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14437,0.20000000018626451
Ia,1,1.0,0.0,0.1818,0.0,7.4,0.0,14451,11.200000000186265
Ia-norm,1,1.0,0.0,0.1818,0.0,7.4,0.0,14451,11.200000000186265
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14451,11.200000000186265
Ia,2,1.0,0.0,0.3321,0.0008,2.0,3.253,14456,4.399999999906868
Ia-norm,2,1.0,0.0,0.3321,0.0008,2.0,3.253,14456,4.399999999906868
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14456,4.399999999906868
Ia,1,1.0,0.0,0.1597,0.0,1.2,0.0,14782,1.8999999999068677
Ia-norm,1,1.0,0.0,0.1597,0.0,1.2,0.0,14782,1.8999999999068677
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14782,1.8999999999068677
Ia,16,1.0,0.0,0.2237,0.0063,-0.7,5.218,14846,-2.0
Ia-norm,15,0.94,0.007,0.2227,0.0065,-1.1,5.385,14846,-2.0
Ia-91T,1,0.06,0.0184,0.2261,0.0,0.8,0.0,14846,-2.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14846,-2.0
Ia,1,1.0,0.0,0.1879,0.0,-2.8,0.0,14984,-0.7000000001862645
Ia-norm,1,1.0,0.0,0.1879,0.0,-2.8,0.0,14984,-0.7000000001862645
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
II,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,14984,-0.7000000001862645
Ia,5,1.0,0.0,0.3885,0.0038,-5.1,3.795,15217,3.1000000000931323
Ia-norm,5,1.0,0.0,0.3885,0.0038,-5.1,3.795,15217,3.1000000000931323
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
II,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15217,3.1000000000931323
Ia,13,1.0,0.0,0.2489,0.0054,-0.2,3.528,15219,-7.899999999906868
Ia-norm,11,0.85,-0.0425,0.2489,0.0049,-0.5,3.606,15219,-7.899999999906868
Ia-91T,2,0.15,0.0486,0.2583,0.0029,1.75,2.051,15219,-7.899999999906868
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
II,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15219,-7.899999999906868
Ia,18,1.0,0.0,0.1814,0.0071,2.35,5.13,15583,-2.0
Ia-norm,17,0.94,0.0202,0.1783,0.0073,2.4,5.288,15583,-2.0
Ia-91T,1,0.06,0.0,0.1848,0.0,0.8,0.0,15583,-2.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15583,-2.0
Ia,7,1.0,0.0,0.2011,0.0058,11.7,1.092,15674,14.700000000186265
Ia-norm,7,1.0,0.0,0.2011,0.0058,11.7,1.092,15674,14.700000000186265
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
II,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15674,14.700000000186265
Ia,13,1.0,0.0,0.1965,0.0069,5.5,4.567,16100,3.8999999999068677
Ia-norm,12,0.92,-0.1467,0.1964,0.0069,5.7,4.673,16100,3.8999999999068677
Ia-91T,1,0.08,0.135,0.2077,0.0,0.8,0.0,16100,3.8999999999068677
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
