#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
   SDSS13001  0.437   1    2.600    0.000      NaN      NaN      NaN      NaN   26.047   54014.179  0.253
   SDSS13002  0.095   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.851   53974.140  2.300
   SDSS13003  0.433   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.137   54026.320  0.660
   SDSS13004  0.192   1    0.400    0.000      NaN      NaN      NaN      NaN    9.920   54010.232  0.297
   SDSS13008  0.377   1    2.600    0.000      NaN      NaN      NaN      NaN   17.626   54012.904  0.449
   SDSS13010  0.110   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.497   53992.059  1.680
   SDSS13011  0.090   1    1.766    0.415    0.119    0.278   22.153    0.196    1.029   53983.870  1.266
   SDSS13013  0.107   1    0.400   -0.000      NaN      NaN      NaN      NaN    2.477   54040.114  0.449
   SDSS13014  0.332   1    2.600    0.000      NaN      NaN      NaN      NaN    5.951   54004.896  0.996
   SDSS13015  0.177   0    0.400   -0.000      NaN      NaN      NaN      NaN    1.325   54019.647  3.092
   SDSS13016  0.251   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13017 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13018  0.141   0    2.231    0.192      NaN      NaN   19.593    1.205    2.394   54094.092  4.417
   SDSS13021 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.855   53983.986  1.951
   SDSS13022 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.602   54011.047  1.107
   SDSS13023  0.594   1    0.471    0.066   -0.351    0.269   23.017    0.175    0.805   54058.245  0.688
   SDSS13024  0.402   1    0.458    0.088   -0.367    0.072   23.119    0.207    1.145   53995.300  0.725
   SDSS13026  0.526   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.547   54006.471  1.305
   SDSS13028  0.259   1    2.266    0.093   -0.049    0.042   21.602    0.052    4.482   53992.646  0.677
   SDSS13030 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.120   54023.300  0.845
   SDSS13032  0.755   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.360   54031.283  0.589
   SDSS13033  0.282   1    2.600    0.000      NaN      NaN      NaN      NaN    3.164   53991.893  1.429
   SDSS13035  0.031   0    2.600   -0.000      NaN      NaN      NaN      NaN    0.846   54081.441  4.316
   SDSS13039  0.285   1    2.600    0.000      NaN      NaN      NaN      NaN    8.206   54012.458  1.112
   SDSS13040  0.077   0    1.120    0.631      NaN      NaN   26.452    1.120    0.992   54064.293  8.898
   SDSS13047  0.228   1    2.600    0.000      NaN      NaN      NaN      NaN    4.202   53982.827  1.137
   SDSS13050  0.510   1    2.174    0.190   -0.063    0.059   22.798    0.103    0.960   53995.705  1.539
   SDSS13051  0.285   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13052  0.191   1    0.660    0.179    0.490    0.124   21.095    0.296    1.246   53978.491  1.099
   SDSS13057 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.517   54012.574  0.669
   SDSS13058  0.187   1    2.600    0.000      NaN      NaN      NaN      NaN    1.230   53981.772  2.099
   SDSS13061 -9.000   0    2.588    1.240      NaN      NaN   21.996    1.489    2.376   54085.459 20.852
   SDSS13062  0.416   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.316   54002.415  0.835
   SDSS13063  0.134   0    1.130    0.076    0.362    0.049   20.645    0.062    1.279   53972.915  1.679
   SDSS13065 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.739   54005.523  2.132
   SDSS13066 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13067  0.203   0    1.271    0.164    0.331    0.097   21.530    0.093    1.096   53974.636  2.719
   SDSS13068  0.075   0    2.600   -0.000      NaN      NaN      NaN      NaN    2.697   53963.333  1.292
   SDSS13069  0.334   1    2.600    0.000      NaN      NaN      NaN      NaN    2.773   53985.223  1.694
   SDSS13071  0.179   1    1.202    0.195    0.142    0.127   22.445    0.152    1.305   54000.064  1.135
   SDSS13074  0.194   1    0.705    0.112    0.312    0.072   20.922    0.158    1.125   53978.496  0.620
   SDSS13075 -9.000   1    1.063    0.206      NaN      NaN   24.793    0.447    1.145   54041.928  3.173
   SDSS13082 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   12.096   54019.502  0.559
   SDSS13084  0.457   1    2.600    0.000      NaN      NaN      NaN      NaN    4.144   53989.654  1.638
   SDSS13085  0.540   1    1.512    0.272      NaN      NaN   24.073    0.234    3.701   53989.017  1.242
   SDSS13086  1.399   1    2.600   -0.000      NaN      NaN      NaN      NaN   10.291   54032.023  0.559
   SDSS13087  0.329   1    2.600   -0.000      NaN      NaN      NaN      NaN   32.846   54010.728  1.114
   SDSS13095  0.932   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.441   54032.383  0.521
   SDSS13096  0.392   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13097 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.857   54018.657  0.652
   SDSS13100 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.308   54019.204  0.730
   SDSS13101  0.368   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13102 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13103 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.759   53998.911  1.663
   SDSS13104 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13106  0.106   1    2.380    0.646    1.201    0.099   22.917    0.247    2.827   53988.549  3.300
   SDSS13107 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.776   54021.353  1.294
   SDSS13108  0.206   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13109 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   10.073   54013.315  0.709
   SDSS13112 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13117 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13120  0.110   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.852   54017.997  2.908
   SDSS13122 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.897   54013.525  0.999
   SDSS13123 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13124 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.604   53984.828  2.770
   SDSS13125 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.902   54021.596  1.125
   SDSS13126 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.610   54010.653  1.171
   SDSS13128 -9.000   1    0.958    0.276      NaN      NaN   22.632    0.267    0.820   53976.775  4.846
   SDSS13129 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13131  0.158   1    2.512    0.262   -0.077    0.079   21.667    0.092    1.814   53980.777  1.810
   SDSS13134  0.522   1    0.738    0.010    0.055    0.022   20.099    0.015  169.898   54005.312  0.089
   SDSS13138 -9.000   1    0.441    0.232      NaN      NaN   23.013    0.562    9.512   54028.451  1.733
   SDSS13140  0.325   1    2.041    0.158   -0.099    0.056   22.537    0.080    4.276   53993.222  1.131
   SDSS13141 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.431   54009.813  2.070
   SDSS13143 -9.000   1    1.926    0.578      NaN      NaN   24.999    0.411    3.962   54049.812  3.343
   SDSS13146  1.601   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.951   54038.746  0.986
   SDSS13147 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13148 -9.000   1    0.406    0.019      NaN      NaN   21.529    0.062    9.878   53997.781  0.173
   SDSS13149 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13150  0.073   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.948   54014.514  1.385
   SDSS13151  0.388   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.882   53999.325  3.160
   SDSS13154  0.691   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.916   54034.732  1.108
   SDSS13155  0.103   1    0.567    0.072    0.234    0.305   22.348    0.123    3.472   53994.760  0.829
   SDSS13158 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13159  0.585   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.740   54013.923  1.467
   SDSS13160 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.307   54066.188  5.007
   SDSS13162 -9.000   1    2.059    0.160      NaN      NaN   22.425    0.079    5.908   54047.164  1.261
   SDSS13163  0.240   1    2.600    0.000      NaN      NaN      NaN      NaN    4.626   54014.803  0.795
   SDSS13164  0.232   1    2.600    0.000      NaN      NaN      NaN      NaN    3.299   53992.830  1.365
   SDSS13166  0.257   1    1.881    0.427      NaN      NaN   25.940    0.466    0.821   54041.575  3.403
   SDSS13168 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13169 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.252   54014.237  0.781
   SDSS13170  1.052   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.660   54032.315  0.533
   SDSS13172  0.215   1    0.703    0.077   -0.286    0.104   22.052    0.124    2.184   53992.693  0.788
   SDSS13173  1.433   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.038   54040.453  0.714
   SDSS13175  0.419   1    2.600    0.000      NaN      NaN      NaN      NaN    4.182   54017.194  0.897
   SDSS13176 -9.000   1    0.959    0.122      NaN      NaN   22.947    0.150    1.491   54063.011  1.517
   SDSS13177  0.319   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13178 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.091   53993.793  1.330
   SDSS13179 -9.000   1    0.617    0.246      NaN      NaN   20.654    0.477    1.637   53977.819  1.865
   SDSS13180  0.251   1    0.727    0.287      NaN      NaN   24.722    0.476    1.773   54056.781  2.563
   SDSS13181 -9.000   1    0.511    0.025      NaN      NaN   22.901    0.173    2.412   54057.795  0.587
   SDSS13184 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13185  0.150   1    0.815    0.091    0.108    0.185   23.372    0.232    1.465   54000.348  0.924
   SDSS13187 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    6.279   54012.657  0.976
   SDSS13190 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    7.270   54023.985  0.795
   SDSS13192 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.400   54023.752  1.313
   SDSS13193  0.253   1    1.979    0.548    0.434    0.406   23.522    0.273    0.592   53990.548  6.995
   SDSS13194  0.792   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.823   54015.610  0.910
    sn2006fo  0.021   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13196 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13199  0.263   1    2.600    0.000      NaN      NaN      NaN      NaN    2.683   54013.940  0.894
   SDSS13202 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.819   54029.850  0.710
   SDSS13205  0.418   1    0.662    0.076    0.067    0.082   22.256    0.115    1.076   53991.742  0.903
   SDSS13207 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13208  0.251   1    2.600    0.000      NaN      NaN      NaN      NaN    2.380   54014.969  1.169
   SDSS13209 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.886   54010.810  1.403
   SDSS13210 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.551   54024.901  0.565
   SDSS13211 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.462   54014.793  1.247
   SDSS13212 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.288   54019.256  0.584
   SDSS13213  0.103   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13214  0.650   1    0.400   -0.000      NaN      NaN      NaN      NaN    2.408   53979.964  0.111
   SDSS13215  0.298   1    2.600    0.000      NaN      NaN      NaN      NaN   18.049   54034.707  0.297
   SDSS13219 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13224  0.236   1    1.270    0.645    0.049    0.427   24.112    0.396    1.226   54064.504  7.174
   SDSS13226  0.000   0    0.422    0.034    0.037    0.119   19.292    0.105    2.153   53978.649  0.205
   SDSS13227  1.415   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.330   54042.102  1.159
   SDSS13231  0.361   1    2.600    0.000      NaN      NaN      NaN      NaN    1.623   53982.568  1.575
   SDSS13233  0.573   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.535   54007.091  1.296
   SDSS13235  0.432   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.744   54013.077  1.242
   SDSS13236 -9.000   1    1.261    0.108      NaN      NaN   20.427    0.074    1.077   53976.621  1.383
   SDSS13237 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.822   54019.147  0.824
   SDSS13240  0.200   1    1.088    0.342   -0.251    0.190   22.786    0.485    0.653   53986.769  2.318
   SDSS13242  0.442   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.767   54019.422  0.572
   SDSS13244  0.366   1    1.325    0.353   -0.001    0.119   22.876    0.279    2.100   53984.461  1.663
   SDSS13246 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13250 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.043   54021.494  0.989
   SDSS13251 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.143   54020.663  0.584
   SDSS13258  0.261   1    0.800    0.184    0.350    0.143   22.877    0.279    1.589   53992.172  2.277
   SDSS13259 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.446   54045.352  1.149
   SDSS13262  0.307   0    0.411    0.081    0.055    0.126   20.766    0.292    2.023   53978.656  0.295
   SDSS13264 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   29.856   54021.829  0.255
   SDSS13265 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    8.031   54025.305  0.607
   SDSS13266  0.625   1    2.600   -0.000      NaN      NaN      NaN      NaN   20.463   54035.091  0.266
   SDSS13267  0.060   1    1.953    0.225    1.100    0.068   21.233    0.060    3.537   53997.856  1.195
   SDSS13273 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.730   53984.861  1.470
   SDSS13274 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.187   54016.577  1.246
   SDSS13277 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13280  0.128   1    1.261    0.364    0.917    0.095   22.511    0.216    1.545   53993.660  3.223
   SDSS13284 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.240   54026.942  0.653
   SDSS13286  0.085   1    2.600    0.000      NaN      NaN      NaN      NaN    0.778   53994.279 10.563
   SDSS13287 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13288  0.569   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.732   54016.416  0.559
   SDSS13289  0.129   1    2.600    0.000      NaN      NaN      NaN      NaN    5.010   54005.991  0.441
   SDSS13291 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13297  0.203   1    1.829    0.457    0.469    0.167   22.711    0.205    2.004   53980.318  2.851
   SDSS13299 -9.000   0    2.502    1.075      NaN      NaN   23.937    0.595    0.625   53974.594 10.421
   SDSS13300  0.091   0    2.020    2.959      NaN      NaN   24.731    0.845    1.073   54066.650 29.197
   SDSS13303 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13307  0.089   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.373   53997.372  2.481
   SDSS13308  0.081   0    2.600   -0.000      NaN      NaN      NaN      NaN    1.061   53976.560  1.989
   SDSS13310 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.963   54030.311  0.685
   SDSS13312  0.124   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.329   54008.497  3.352
   SDSS13314 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13315  0.054   0    2.600    0.000      NaN      NaN      NaN      NaN    0.508   53935.034  8.047
   SDSS13317  0.331   1    2.600    0.000      NaN      NaN      NaN      NaN    1.515   54009.943  1.053
   SDSS13322  0.512   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13323  0.233   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13324 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.070   54021.666  1.049
   SDSS13330 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13331 -9.000   1    1.953    0.154      NaN      NaN   22.102    0.083    1.162   53992.690  1.155
   SDSS13332  0.147   1    2.600    0.000      NaN      NaN      NaN      NaN    4.491   54006.617  1.247
   SDSS13333  0.277   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13334  0.246   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13336 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13340  0.295   0    1.439    0.205    0.226    0.108   22.011    0.116    0.915   53987.383  1.948
   SDSS13341  1.200   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.922   54038.876  0.735
   SDSS13344  0.208   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13345 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    6.022   54007.553  0.744
   SDSS13350  0.329   1    0.767    0.146   -0.000    0.099   22.216    0.179    1.042   53990.764  1.140
   SDSS13353  0.286   1    2.600    0.000      NaN      NaN      NaN      NaN    7.818   54016.666  0.799
   SDSS13356  0.333   1    2.600    0.000      NaN      NaN      NaN      NaN   15.234   54033.932  0.434
   SDSS13358 -9.000   1    0.848    0.112      NaN      NaN   23.251    0.107    1.702   54062.247  1.216
   SDSS13359 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.614   54031.584  0.633
   SDSS13360 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13361  0.040   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.050   54010.542  1.295
   SDSS13363 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13366  0.082   1    2.600    0.000      NaN      NaN      NaN      NaN    4.518   54043.922  1.795
   SDSS13367  0.265   0    0.875    0.150    0.195    0.131   21.956    0.187    1.242   53987.778  1.758
   SDSS13369 -9.000   0    1.352    0.347      NaN      NaN   23.005    0.280    0.752   53986.319  3.080
   SDSS13371  0.396   0    2.600   -0.000      NaN      NaN      NaN      NaN    4.449   53941.324  6.820
   SDSS13372  0.202   1    0.487    0.042   -0.572    0.082   21.405    0.132   10.740   54004.592  0.199
   SDSS13373  0.041   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.340   54044.953  9.680
   SDSS13375 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.116   54018.629  1.042
   SDSS13377  0.485   1    2.600   -0.000      NaN      NaN      NaN      NaN   14.333   54028.094  0.336
   SDSS13378  0.305   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13379  0.073   0    2.056    0.631      NaN      NaN   21.160    0.819    2.031   54080.317  9.090
   SDSS13380  2.430   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.326   54061.855  1.079
   SDSS13381  0.461   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.042   53998.322  1.719
   SDSS13383 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13384 -9.000   1    0.520    0.040      NaN      NaN   19.262    0.139    1.681   53980.235  0.160
   SDSS13386 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13389 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13393 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13397 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13399  0.503   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.374   54034.554  0.573
   SDSS13400  0.214   1    0.739    0.103    0.014    0.067   20.063    0.180    2.099   53980.552  0.238
   SDSS13401 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    8.322   54020.408  0.531
   SDSS13402 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.661   54040.510  0.906
   SDSS13403 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.995   54019.979  0.991
   SDSS13405  0.315   1    2.600    0.000      NaN      NaN      NaN      NaN    6.073   54034.718  0.597
   SDSS13407  0.117   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.812   53985.541  1.603
   SDSS13408  0.409   1    2.596    0.390    0.117    0.084   22.859    0.137    1.606   53994.799  2.829
   SDSS13410  0.030   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.129   54011.570  0.790
   SDSS13414  1.175   1    2.600   -0.000      NaN      NaN      NaN      NaN   10.228   54034.311  0.811
   SDSS13415  1.625   1    2.013    0.047      NaN      NaN   23.321   11.961    1.692   54011.143  1.282
   SDSS13416  0.620   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.596   54023.637  0.901
   SDSS13418  0.290   1    2.600   -0.000      NaN      NaN      NaN      NaN   28.125   54045.347  0.345
   SDSS13419 -9.000   1    0.812    0.123      NaN      NaN   23.790    0.239    1.057   54032.927  1.337
   SDSS13424  0.224   1    2.600   -0.000      NaN      NaN      NaN      NaN   69.333   54019.433  0.181
   SDSS13426  0.062   1    2.480    0.252    0.392    0.383   23.030    0.208    1.706   54042.157  2.684
   SDSS13427  0.908   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.042   54055.347  0.441
   SDSS13428 -9.000   1    1.387    0.181      NaN      NaN   22.134    0.172    2.163   53988.383  1.305
   SDSS13429 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13431  0.058   0    2.600   -0.000      NaN      NaN      NaN      NaN    3.940   54085.093  6.556
   SDSS13432  0.229   1    0.759    0.158    0.372    0.131   21.831    0.293    2.537   53980.405  0.425
   SDSS13433 -9.000   1    1.342    0.295      NaN      NaN   22.515    0.299    1.612   53985.046  1.046
   SDSS13434  0.178   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.425   54058.136  3.844
   SDSS13435  0.063   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.260   54036.570  1.387
   SDSS13437  0.436   1    1.707    0.217   -0.009    0.068   22.268    0.140    0.907   53989.672  1.304
   SDSS13439 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.530   54042.175  0.981
   SDSS13440  0.298   1    2.344    0.127    0.441    0.075   21.723    0.050    0.956   53996.925  0.926
   SDSS13441  0.289   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13442  0.102   1    0.784    0.287      NaN      NaN   23.938    0.504    1.540   54057.529  2.465
   SDSS13443 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.922   54020.377  1.293
   SDSS13444  0.244   1    0.988    0.199   -0.429    0.102   23.401    0.191    2.664   53998.656  1.474
   SDSS13445  0.223   1    2.103    0.303   -0.213    0.122   22.011    0.141    1.502   53983.314  1.874
   SDSS13446  0.737   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.859   54020.888  0.913
   SDSS13447  0.513   1    2.600   -0.000      NaN      NaN      NaN      NaN   28.615   54018.006  0.291
   SDSS13450 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.581   54017.977  0.895
   SDSS13451  0.339   1    2.010    0.162    0.371    0.094   22.554    0.089    3.956   53995.462  1.793
   SDSS13452  0.455   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13456  0.492   1    1.030    0.098   -1.059    0.134   23.319    0.140    2.815   54005.876  0.786
   SDSS13458  0.319   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13460  0.311   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13461 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13464  2.134   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.290   54039.248  1.698
   SDSS13465  0.286   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13466 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    4.510   54018.964  0.669
   SDSS13468  0.060   1    0.400   -0.000      NaN      NaN      NaN      NaN  159.778   53997.440  0.270
   SDSS13473 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.809   54022.118  0.787
   SDSS13475  0.180   1    2.600    0.000      NaN      NaN      NaN      NaN    2.429   54046.486  3.978
   SDSS13476  0.276   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13477  0.365   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13482  0.318   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13483 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13485 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   12.228   54017.462  0.252
   SDSS13486  0.215   0    0.610    0.073   -0.151    0.132   21.026    0.230    4.393   53973.319  1.605
   SDSS13487  0.289   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13491  0.362   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13492 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13494 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13495 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13497  0.396   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13498 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
   SDSS13500  0.177   1    2.452    0.188   -0.051    0.096   22.336    0.084    1.313   54000.108  1.507
   SDSS13501  0.096   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.790   53999.358  1.407
   SDSS13502 -9.000   1    2.060    0.310      NaN      NaN   22.835    0.162    1.873   53981.523  2.393
   SDSS13503 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.412   54046.120  0.919
   SDSS13505  0.235   1    2.600    0.000      NaN      NaN      NaN      NaN   21.410   54023.883  0.363
