type,ntemp,fraction,slope,redshift,redshift_error,age,age_error,obj_id,phase
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12874,7.2999999998137355
Ia,7,1.0,0.0,0.0797,0.0055,-0.7,6.131,12898,-7.5
Ia-norm,6,0.86,0.0,0.0777,0.006,-2.45,6.635,12898,-7.5
Ia-91T,1,0.14,0.0,0.0805,0.0,-0.7,0.0,12898,-7.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia,7,1.0,0.0,0.0797,0.0055,-0.7,6.131,12898,-7.5
Ia-norm,6,0.86,0.0,0.0777,0.006,-2.45,6.635,12898,-7.5
Ia-91T,1,0.14,0.0,0.0805,0.0,-0.7,0.0,12898,-7.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia,7,1.0,0.0,0.0797,0.0055,-0.7,6.131,12898,-7.5
Ia-norm,6,0.86,0.0,0.0777,0.006,-2.45,6.635,12898,-7.5
Ia-91T,1,0.14,0.0,0.0805,0.0,-0.7,0.0,12898,-7.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12898,-7.5
Ia,2,1.0,0.0,0.1344,0.0032,-1.5,6.647,12907,-0.7999999998137355
Ia-norm,1,0.5,0.0,0.1367,0.0,-6.2,0.0,12907,-0.7999999998137355
Ia-91T,1,0.5,0.0,0.1321,0.0,3.2,0.0,12907,-0.7999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12907,-0.7999999998137355
Ia,46,1.0,0.0,0.1709,0.0029,-0.95,4.225,12927,3.2999999998137355
Ia-norm,42,0.91,0.0142,0.1708,0.0027,-0.75,4.338,12927,3.2999999998137355
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ia-91bg,1,0.02,0.0,0.17,0.0,-4.4,0.0,12927,3.2999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ia-pec,3,0.07,0.0127,0.1766,0.0021,-2.6,3.051,12927,3.2999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12927,3.2999999998137355
Ia,64,0.65,0.0651,0.1407,0.0063,10.7,6.148,12930,11.299999999813735
Ia-norm,52,0.53,0.0857,0.1406,0.005,11.25,5.282,12930,11.299999999813735
Ia-91T,4,0.04,0.0,0.1575,0.0106,8.05,10.637,12930,11.299999999813735
Ia-91bg,7,0.07,0.0,0.137,0.0038,1.5,2.778,12930,11.299999999813735
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
Ia-pec,1,0.01,0.0,0.1418,0.0,7.2,0.0,12930,11.299999999813735
Ib,8,0.08,-0.0172,0.1329,0.0039,9.0,14.32,12930,11.299999999813735
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
Ib-pec,2,0.02,0.0,0.1369,0.0048,-20.4,2.687,12930,11.299999999813735
IIb,6,0.06,-0.0115,0.1314,0.0028,10.1,2.108,12930,11.299999999813735
Ic,26,0.27,-0.0438,0.1382,0.006,11.9,8.625,12930,11.299999999813735
Ic-norm,22,0.22,-0.0332,0.1382,0.0064,2.1,8.245,12930,11.299999999813735
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
Ic-broad,4,0.04,-0.007,0.1382,0.0013,15.3,3.951,12930,11.299999999813735
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12930,11.299999999813735
Ia,16,1.0,0.0,0.0829,0.0041,1.05,4.824,12950,-5.100000000093132
Ia-norm,14,0.88,-0.0036,0.0815,0.004,1.05,5.074,12950,-5.100000000093132
Ia-91T,2,0.12,0.0183,0.088,0.0016,1.25,2.758,12950,-5.100000000093132
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
II,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ia,16,1.0,0.0,0.0829,0.0041,1.05,4.824,12950,-5.100000000093132
Ia-norm,14,0.88,-0.0036,0.0815,0.004,1.05,5.074,12950,-5.100000000093132
Ia-91T,2,0.12,0.0183,0.088,0.0016,1.25,2.758,12950,-5.100000000093132
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,12950,-5.100000000093132
