cid,class,z,fit_z,t0,x0,x1,c,chi,dof,message
1400,Unknown,0,0.278644,53617.39557493634,8.971772985176026e-06,0.7282840154096518,0.3475727441953762,130.0855741410415,81,Covariance may not be accurate.
1402,Variable,0,0.249296,53644.740343843514,1.20632435878992e-05,15.230085216914206,-0.12937380792375364,1858.4331165318881,180,Minimization exited successfully.
1403,zSNIa,0,0.361378,53627.87031716574,9.036155539416414e-06,-1.194422853504472,0.18219623782871114,86.48896436412971,91,Minimization exited successfully.
1404,Variable,1,0.32941217134479384,53659.254361421925,3.678584477442651e-06,27.021837243604047,0.1214639456323966,159.2813511733902,29,Minimization exited successfully.
1405,Variable,1,0.33239679215539564,53644.22075135822,6.468526037188765e-06,33.434270943307176,-0.18708264008629014,237.37036928837102,29,Minimization exited successfully.
1408,AGN,0,0.413717,53674.72461580852,1.3617606661618951e-05,11.48974621355983,-0.17058698517318244,2479.244274574904,85,Minimization exited successfully.
1409,pSNII,1,0.6901660810372312,53661.761493887505,8.117146167910283e-06,19.87979517547431,-0.08663293182647523,563.2954556182544,29,Minimization exited successfully.
1411,Unknown,1,0.287875858973176,53636.16923480273,5.622225069198561e-06,7.439188716661161,-0.019825977289146004,48.111365826066894,29,Minimization exited successfully.
1412,Variable,1,0.3990833148174975,53644.82981027197,3.089510041563296e-06,26.278674114705723,0.33685164335810136,60.42892116645811,29,Minimization exited successfully.
1413,Variable,1,0.3000492108075187,53640.32515476545,9.072006969304817e-06,14.79538272178173,-0.3248189683292866,160.5002238898347,29,Covariance may not be accurate.
1415,zSNIa,0,0.211864,53631.84707975886,2.013522134903014e-05,0.8187469418934042,0.20177385385307064,82.04748068076124,64,Minimization exited successfully.
1417,Unknown,1,0.4983210065581032,53621.42637809543,5.374807423249616e-05,14.9248804218104,0.34725804356789747,14266.987711309877,43,Minimization exited successfully.
1420,Variable,1,0.5116749036076725,53686.94993610504,6.681607294263717e-06,8.095394157189338,0.06381409280071465,372.86307214818777,29,Minimization exited successfully.
1422,Variable,1,0.5776706317101431,53646.328145060776,8.834772501935626e-10,106697.3410237479,0.34901885084772066,2050.1501402908325,55,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1425,Variable,0,0.094645,53650.50856986851,1.2495690561480555e-06,-1.8352007923293665,1.3236881805361742,226.30870641658277,64,Covariance may not be accurate.
1426,Variable,1,0.41690725441256227,53644.77639558019,4.494640799803326e-06,22.256491219963127,0.19585533524701765,116.58071764049433,29,Minimization exited successfully.
1428,AGN,0,0.328309,53684.716644381835,2.7851454462446867e-05,5.418327021735856,-0.18935536540016365,3420.254694943359,81,Minimization exited successfully.
1432,Variable,1,0.5159888391211048,53675.552209179,4.158095875392209e-06,11.594298043006566,0.3349925263993012,169.90185327516852,31,Minimization exited successfully.
1433,Variable,1,0.6039816066134193,53644.14475342015,6.429260177005303e-06,15.934920441748606,0.38637306114059006,105.68227590131251,31,Minimization exited successfully.
1435,Variable,1,0.4308035505836163,53643.88202461839,3.297965317479453e-06,18.0931597766736,0.6606322477520059,78.48096890574412,31,Minimization exited successfully.
1436,Variable,0,1.61067,53663.17879041275,1.1445749802837997e-05,0.4830633782095327,-0.2703908439219465,319.6134540272641,50,Minimization exited successfully.
1438,Unknown,1,0.6588864522415977,53645.08060301977,2.1917174384178677e-06,21.88301167730954,-0.042388796242519275,59.051890892873075,31,Minimization exited successfully.
1439,Variable,0,0.247585,53681.38794362594,1.6597718708412974e-05,5.100042258073023,-0.03643451568289405,2739.6452766990333,96,Minimization exited successfully.
1440,Variable,1,0.24174837860456486,53643.22752397593,2.6380390678048756e-06,23.166277998061474,0.3787114107435797,89.44227999055646,41,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1441,Variable,1,0.592897319262508,53647.39877205634,1.8772548808200122e-06,23.97499084648263,0.07680869963413886,62.21037061223804,41,Minimization exited successfully.
1445,Variable,1,0.5561380569096085,53683.35305790003,3.7856653621979062e-06,6.694136034406031,0.31041097817579816,148.12055526960415,39,Minimization exited successfully.
1446,Variable,0,0.268128,53678.07922869965,8.058728235800562e-06,-1.7759018957098056,-0.32801458727454774,273.6644933670357,105,Minimization exited successfully.
1447,Variable,1,0.5025287547030757,53659.573179972846,2.1321544201956794e-06,19.246932476588825,0.4203045285591315,119.13845751787719,39,Minimization exited successfully.
1449,Variable,0,0.371837,53674.136728810576,5.283428617078787e-06,23.11387497150025,-0.13413584232189762,1784.2844027611168,116,Minimization exited successfully.
1451,Unknown,1,0.3917352152539162,53606.83523697636,5.729169411374816e-06,7.060424950672239,0.35949616108081006,43.41776024934676,43,Minimization exited successfully.
1452,Unknown,0,0.325205,53635.63307088256,7.441929734304531e-06,0.16593202091067205,-0.3996175279314491,394.12078584074004,116,Minimization exited successfully.
1453,Variable,1,0.6973804114875622,53677.88491957944,4.10834403206716e-06,11.656835979992785,0.796479175795469,210.05675345114955,43,Minimization exited successfully.
1454,Variable,1,0.6672944733836764,53647.88950744079,1.6226604593852435e-06,21.223563022236913,-0.4277385427450927,111.17475882635586,43,Minimization exited successfully.
1455,Variable,1,0.49978021306791465,53675.842708125405,5.346957165745888e-06,8.735203747201192,-0.1921186341870431,195.19087472986422,43,Minimization exited successfully.
1456,zSNII,0,0.199155,53633.22383655897,4.618086696023406e-06,5.9190118244489405,0.6286028050399681,80.68623229435708,92,Minimization exited successfully.
1457,zSNIa,0,0.360187,53613.9731667459,9.834750197465738e-06,0.44856843804534713,-0.024761784626214693,94.7970035181194,116,Minimization exited successfully.
1458,Variable,1,0.5126246349372712,53682.692068346914,2.9257426508927076e-06,11.465267397338701,0.12050847463812328,148.20599991163513,43,Minimization exited successfully.
1459,Variable,1,0.1820055047743296,53655.10143243815,7.823669330541514e-06,9.586732987234756,0.2767987051105693,223.08254741123812,43,Minimization exited successfully.
1460,Variable,1,0.40583518403476604,53684.50153042158,3.8297084124622915e-06,5.6240540549483375,0.14560472953181253,93.82702908877752,29,Minimization exited successfully.
1461,zSNIa,0,0.341186,53629.172451128354,9.09930088560837e-06,0.07356278836812857,0.050867823218108545,179.7055473405502,190,Minimization exited successfully.
1463,Variable,1,0.4152681134770338,53645.81742927721,5.558960735025403e-06,17.7514244786919,0.3481347202713684,405.4062502880684,81,Minimization exited successfully.
1464,zSNIa,0,0.290028,53620.809355137426,1.1609812980706904e-05,-0.8305827609001917,-0.10176897579932669,80.55446981534809,93,Covariance may not be accurate.
1465,pSNII,1,0.7032843481859709,53664.395936807334,3.4116109374077873e-06,16.897058466337498,-0.48734546944082346,202.31546751722288,33,Minimization exited successfully.
1467,Variable,1,0.5282300913350817,53686.689224928705,4.565468555035789e-06,5.692031151647896,0.03104179056495367,195.91671201160023,35,Minimization exited successfully.
1468,Variable,1,0.17375895493829124,53657.18760005209,7.943315705495824e-06,23.212830815874252,0.041856411836713105,228.94069727795443,35,Minimization exited successfully.
1469,Unknown,0,0.087772,53626.96830670178,7.13803211595236e-06,7.312242608971955,0.49723267177421854,258.59567865880524,76,Minimization exited successfully.
1470,zSNII,0,0.087735,53645.95881504227,6.309726864101062e-06,4.261488050582027,0.9913106105399142,1462.0096692734899,161,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1472,SNII,0,0.013607,53649.67861622296,0.0001648486794128477,3.261597700080544,1.0268575418302626,143764.69488687997,95,Minimization exited successfully.
1474,Variable,1,0.5797728615775779,53658.01610052796,4.476064902760826e-06,6.517850828595505,0.4817448544096818,109.27768129029133,33,Minimization exited successfully.
1477,Variable,1,0.31320451228282353,53639.64391071675,5.001695987797155e-06,15.354117779428,-0.014730206750334656,56.85603561881084,35,Minimization exited successfully.
1478,zSNIa,0,0.201959,53618.96273381816,2.0313609036985236e-05,0.706408450860906,0.053193266233365885,79.52871488810426,80,Minimization exited successfully.
1480,Variable,1,0.43022723444753547,53659.322934855765,9.480272105165354e-06,14.799475463439144,0.3073444976785404,606.9358627711781,41,Minimization exited successfully.
1481,Variable,1,0.43336797628538326,53659.7688226873,6.881455642664818e-06,14.404060612650499,0.5710641714503573,410.7017236855725,41,Minimization exited successfully.
1483,Variable,1,0.2748932549704966,53637.76591259277,6.708876306953924e-06,7.00095362668561,-0.053588458418721445,49.64226211306641,41,Minimization exited successfully.
1486,Variable,1,0.4041809782402705,53642.181277494696,3.477769368698581e-06,12.383099792167354,0.25044647118579616,94.34813145048516,41,Minimization exited successfully.
1488,Variable,1,0.44794672447191747,53671.86125955753,2.9938271771950796e-06,15.67315393595994,-0.20070748528920443,67.87240488521451,39,Minimization exited successfully.
1490,Variable,1,0.4154689870795842,53644.29699323355,3.3414970970886565e-06,23.04220418025276,0.4213700887834199,172.66866116110054,47,Minimization exited successfully.
1492,Variable,1,0.4642892616669703,53661.884820021325,2.961413777570237e-06,19.24461368750624,0.19988596242301232,206.99557071121683,39,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1495,Unknown,0,0.204987,53624.496622913764,5.080678347597695e-06,2.7244520751831414,0.7099567765723853,95.96379587992816,92,Minimization exited successfully.
1498,Variable,1,0.49119697269950097,53675.028343766484,6.152742179081314e-06,10.18268578023508,-0.2598410799747348,417.91086574238045,43,Minimization exited successfully.
1499,Variable,1,0.4141627285721111,53645.72767580365,3.012732248118171e-06,28.21070917258225,0.5779471849568646,196.2972188411884,43,Minimization exited successfully.
1500,pSNIa,1,0.5908426083066723,53617.79547434615,1.4492276305511133e-05,1.2570815388248655,-0.27252681271743734,40.71238653200383,43,Covariance may not be accurate.
1502,Variable,1,0.3369237263412374,53640.133597906,3.430958048219728e-06,15.667984456338209,-0.01816222220628845,72.6423420305361,43,Minimization exited successfully.
1504,zSNIa,0,0.317369,53627.518745123416,9.58945867790407e-06,-0.5651425096335727,-0.03857508944963791,366.03507307915834,231,Minimization exited successfully.
1508,AGN,0,0.37368,53672.92021659034,7.65168343317746e-06,10.806730590856322,-0.09470807357940074,1092.0386613225778,115,Minimization exited successfully.
1511,Unknown,0,0.186578,53589.603057314,2.275482018810298e-05,5.992263736157178,-0.05875824809339646,124.64771918641307,92,Minimization exited successfully.
1513,pSNII,1,0.3309553759841237,53638.81268281778,6.4614699376075975e-06,12.926555646166031,-0.16207601187352855,94.67611505769953,45,Minimization exited successfully.
1514,Unknown,0,0.041954,53607.522708634715,0.00017845018627990044,2.2012854551975063,0.38479959117427703,18882.168441489714,91,Minimization exited successfully.
1515,Variable,1,0.4277578585491865,53659.85342045491,9.656377660598136e-06,13.168811356144134,0.578456746089633,830.1152681580179,43,Minimization exited successfully.
1517,Variable,1,0.4096512376161814,53644.70010458374,8.849271480320926e-06,20.096441102455643,0.6814237342488404,519.5658286540729,45,Minimization exited successfully.
1520,Variable,1,0.46660560786065763,53642.931497347185,3.205903640729458e-06,24.02510849607769,0.2854724832546678,110.5090106621444,45,Covariance may not be accurate.
1523,Variable,1,0.3312176575669912,53639.421918784574,7.592128919926206e-06,14.830700880931563,-0.10928077617789997,217.1991798302276,45,Minimization exited successfully.
1525,Unknown,0,0.1072,53631.33370634277,5.061035298784859e-05,2.4935878200834116,0.17736183487890805,1709.4724857858346,91,Minimization exited successfully.
1529,Variable,1,0.44580272799443327,53678.653921018464,3.256250676415991e-06,11.432589933938997,0.10658798378978133,201.5702502765648,47,Minimization exited successfully.
1533,Unknown,0,0.144474,53619.135254209046,4.785133858037635e-06,5.943193895350039,1.0908714263443615,275.90890423671345,68,Covariance may not be accurate.
1535,zSNII,0,0.235327,53635.60480783649,1.4621796186881982e-05,8.880669289594241,0.4212784109586168,888.9564975289314,125,Minimization exited successfully.
1536,pSNII,1,0.5046296329659392,53675.79593825445,8.173811367312312e-06,9.708240347341812,-0.38908083192069814,473.0563846104234,41,Minimization exited successfully.
1537,Variable,1,0.3214583725820376,53639.30430842899,3.5206856844987154e-06,17.005227903480954,0.2826477866197046,152.18414307368005,41,Covariance may not be accurate.
1538,Variable,1,0.4423960208677261,53677.63023835768,5.810089933199184e-06,9.140756039097795,0.2188159944638726,347.2344454431168,47,Minimization exited successfully.
1543,AGN,0,0.459079,53654.15655212533,1.2264424018752028e-05,0.5855829978547732,-0.3989523714362945,894.2453048914803,76,Minimization exited successfully.
1545,Unknown,0,0.098871,53623.675233747024,4.487774778006675e-05,-2.74925735044874,-0.04164069429481468,124.72375067833104,44,Minimization exited successfully.
1548,Unknown,1,0.4615092623126532,53677.76301393562,4.996870898122613e-06,11.594933837948183,-0.11569007754507783,351.94687093198706,47,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1549,Variable,0,0.216084,53625.97049624692,9.984807340893096e-06,-9.320572625013153,-0.025838969643113656,393.8079461923028,76,Minimization exited successfully.
1550,Variable,1,0.5787240580786139,53661.93929325762,4.432064240110219e-06,12.068998000111034,0.33678493850990576,182.70450682688494,47,Minimization exited successfully.
1551,pSNII,1,0.6592394082913748,53643.769293332836,3.462627949904043e-06,18.330122520561286,0.34436300481950427,71.79782771525598,41,Minimization exited successfully.
1552,AGN,0,0.080327,53636.14505073174,6.509793534878209e-05,18.52764377950934,0.30888613326825004,31707.802079027544,64,Minimization exited successfully.
1554,Variable,1,0.6413950381571233,53649.62840063691,1.4278432150703108e-06,27.09983396677279,0.34063900132820385,150.2247558307255,93,Minimization exited successfully.
1555,Unknown,0,0.023544,53628.253003903235,4.570566498946253e-05,2.9918995270963302,0.41179488390924407,4087.9876325136756,100,Minimization exited successfully.
1556,pSNII,1,0.5253100663596536,53677.48106350345,4.654057913940847e-06,6.307213018967981,0.36742460555288514,299.4566136615464,47,Minimization exited successfully.
1558,Variable,1,0.5153932216044387,53677.9086888121,5.000167977065457e-06,10.417014668543239,0.3580673786554611,298.3820427207632,47,Minimization exited successfully.
1559,Variable,0,0.182601,53658.67470404399,1.4936997335353193e-05,8.978861084365642,0.12887009115696896,1212.0897387771233,68,Minimization exited successfully.
1561,Variable,0,0.211635,53638.17109344704,3.1673900476314922e-06,12.809614406165778,0.3825941804499597,145.40834761920917,72,Minimization exited successfully.
1562,pSNII,1,0.3075925510623803,53640.989597895175,6.720387306127864e-06,11.894805640615925,0.07119259957996898,185.26111389683646,47,Minimization exited successfully.
1564,Variable,0,0.306034,53638.16733461169,6.884445720097618e-06,13.624251913399453,-0.11827589084109977,396.9365475423068,106,Minimization exited successfully.
1566,Variable,1,0.6781984005977699,53665.58542298256,2.5306703688958795e-06,23.08268753275006,-0.04392512571107689,139.1774217491564,45,Minimization exited successfully.
1567,Variable,1,0.6091075079835914,53676.564471369136,4.646998874531414e-06,4.276301856967029,0.18496557160683025,172.37845950029026,45,Minimization exited successfully.
1568,AGN,0,0.43677,53645.76756114214,2.694886259277657e-05,23.460759085656896,-0.020348220432887473,13711.100437031175,106,Minimization exited successfully.
1569,Variable,1,0.40964680100102374,53643.96274976534,4.848754163326712e-06,15.776507705433115,0.5869838909088919,306.9080870253031,45,Minimization exited successfully.
1570,Variable,1,0.41060075035197746,53642.71476835355,3.273548277219385e-06,17.170463353065017,0.6500676368128019,105.11327649327838,41,Minimization exited successfully.
1572,Variable,1,0.3177357164638769,53639.48370270805,5.781680365509161e-06,14.325143954051855,0.34965115516850825,168.38476715391653,41,Covariance may not be accurate.
1574,AGN,0,0.601785,53679.17098140342,1.2461119076843742e-05,7.910414382305377,-0.3231711269783565,3630.871980015657,88,Minimization exited successfully.
1575,AGN,0,0.488381,53675.369812793826,5.7559901266375215e-06,11.867797285933745,0.0010440141474462451,473.35707558364174,116,Minimization exited successfully.
1576,zSNIa,0,0.476722,53628.07977177563,4.713420118712679e-06,1.1523417626314776,-0.12457858597556593,111.14268111780753,116,Minimization exited successfully.
1577,zSNII,0,0.549966,53680.51924205305,4.539501257016511e-06,8.682313547543341,-0.3209326974726927,393.06652981790404,92,Minimization exited successfully.
1578,Variable,0,0.779195,53644.06559884253,1.087408037607225e-05,0.4702744950734621,-0.42603640891746386,2446.579419135317,88,Minimization exited successfully.
1580,SNIa,0,0.184,53634.01344150473,3.471266863573528e-05,0.8930525395527988,0.062133754755107906,122.67122549580745,91,Minimization exited successfully.
1581,Unknown,1,0.5934097662179677,53630.32557442929,3.6907272555642543e-06,7.473751345957687,0.214590170899696,62.55056517045498,43,Minimization exited successfully.
1583,Unknown,0,0.3176,53624.89011077053,9.439515001288004e-06,-0.22392649579288618,-0.020504082356501942,149.5348504446796,121,Minimization exited successfully.
1585,Unknown,1,0.42704257621336134,53613.020692043305,2.6136710442460496e-06,14.55690181698604,1.288155551764455,72.38561097149153,45,Covariance may not be accurate.
1588,Unknown,0,0.150504,53607.963508539004,2.5691175228461778e-05,1.8516179967965032,0.3622567722049157,482.12622371285715,174,Minimization exited successfully.
1592,pSNII,1,0.318384151974415,53640.45084021033,5.5684066242012874e-06,14.661692573628567,0.14575083390817506,70.70146732083325,37,Minimization exited successfully.
1595,zSNIa,0,0.2136,53631.24348932595,3.123808866404832e-05,-0.10986018709355491,-0.011937826972093425,172.38578475468236,101,Minimization exited successfully.
1596,Variable,1,0.6884365508849949,53658.46958791768,2.496543347080345e-06,14.576216683738986,-0.06906233512335913,103.64481995539128,37,Minimization exited successfully.
1599,Unknown,1,0.4206727863109365,53654.95798910018,3.411814604974723e-06,3.3488824178367738,-0.8564645437588374,80.9120612195577,37,Minimization exited successfully.
1601,Unknown,0,0.329327,53621.09895644908,7.942534555759315e-06,0.07701505210323699,-0.059837081045720865,129.3434353257423,98,Minimization exited successfully.
1602,Unknown,1,0.4361478936786759,53605.3455361462,1.0417940147089557e-05,-0.18187990331151382,0.22961085035771456,32.44927795393387,35,Minimization exited successfully.
1604,Variable,0,0.990645,53692.02007427812,2.56475469317697e-06,3.9536338209853916,-0.45456852825659594,141.66677926159622,59,Minimization exited successfully.
1606,Variable,0,1.11984,53690.787413669146,1.114298651210195e-06,13.359604288600606,-0.4304645976002447,148.7071178248803,59,Minimization exited successfully.
1607,Variable,1,0.5170172793289277,53655.42417243501,4.594635563911713e-06,12.335707115541084,0.3202689820946428,189.63606690373146,37,Minimization exited successfully.
1609,zSNII,0,0.425523,53642.682657878875,7.2053314374771174e-06,13.40797089394764,0.15044435794735647,401.27002956927396,109,Minimization exited successfully.
1616,Unknown,1,0.3383049970355533,53637.36534583364,3.4990716472238186e-06,14.394307693349848,0.15147874744797135,54.09073725160819,37,Minimization exited successfully.
1617,Unknown,1,0.3036967055170331,53636.885688805996,8.500354064759152e-06,12.453311518434717,-0.7280079704350636,64.57883403747961,37,Covariance may not be accurate.
1621,Variable,1,0.1640438673496416,53638.54388148624,7.657526182098755e-06,11.642810678072216,0.3247237305421425,129.15224060360998,35,Minimization exited successfully.
1622,pSNII,1,0.5939804998529551,53644.45514892307,1.0208299863758957e-05,15.329682949194828,0.29290270460312035,344.34649714054666,37,Minimization exited successfully.
1626,Variable,1,0.4390551070417777,53660.863830112874,2.3418246125716406e-06,9.10447640897044,-0.3207685979018149,204.91421638393314,76,Minimization exited successfully.
1629,Variable,1,0.44571187024092995,53644.23873590894,5.509919694380971e-06,15.641430188573894,-0.29233251484648937,98.40629811953181,37,Minimization exited successfully.
1631,zSNII,0,0.14415,53638.40839009411,6.117280965838549e-06,9.725733890220331,0.6155685223823368,299.15522887810937,80,Minimization exited successfully.
1632,zSNII,0,0.057524,53635.49022264077,2.1142884730446177e-05,5.296483329744781,0.6398086815750396,1479.0822673434964,80,Minimization exited successfully.
1638,Variable,1,0.29596957137186786,53639.32674511017,4.684931222060568e-06,16.15994721073574,-0.22659737817552644,58.74761955018164,37,Covariance may not be accurate.
1642,Unknown,1,0.5339172307323867,53666.51186081191,-1.6612771716369845e-13,41.00576725762214,23.608320019596853,441.33275137596274,37,Minimization exited successfully.
1643,Variable,1,0.5476985759665949,53687.33668009122,4.063933395117511e-06,7.843727473328041,-0.005338298660545542,172.92640589238988,37,Minimization exited successfully.
1644,pSNIa,1,0.5843231059795397,53611.19001417788,9.130186197043045e-06,2.6616911942176604,0.08916515114138493,38.72458625173354,39,Minimization exited successfully.
1645,Variable,0,0.308411,53594.740331351815,1.2801771763036409e-05,4.475328311562335,-0.2302308958328467,274.1176031386739,105,Minimization exited successfully.
1648,Variable,1,0.40866430122760483,53656.28537425316,3.92137752176872e-06,10.651920596928349,0.03390074554915891,108.58059488247784,36,Minimization exited successfully.
1650,zSNIa,0,0.304341,53622.48881826664,7.505105359558576e-06,-1.8867076356835415,0.19802226139437984,84.0528322452745,96,Minimization exited successfully.
1651,Variable,1,0.39731766239039745,53634.417236687674,6.357305889195205e-06,20.134541618963638,0.12011712641065571,289.40562954779824,35,Covariance may not be accurate.
1652,Unknown,1,0.1995917138504698,53628.47345113549,4.860449026508428e-06,8.740720917030846,0.8809060824637884,94.2835644487983,39,Minimization exited successfully.
1653,Variable,1,0.23487285903525085,53642.45419874871,4.455753149580744e-06,19.049477135714962,-0.08651943780073466,87.19057891653146,35,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1656,pSNII,1,0.18533334715178637,53633.958972166656,3.833791834919966e-06,14.637064145688486,0.26864224739527776,91.13507558354188,35,Covariance may not be accurate.
1658,zSNIa,0,0.277296,53638.145872829744,1.3037413433251407e-05,0.361182116463885,0.0033747602351108562,75.92135130698115,96,Minimization exited successfully.
1661,Variable,1,0.8294389970929896,53664.644800419046,2.4936740852891646e-06,22.78061511064224,-0.30246918165402115,255.44596736442026,37,Minimization exited successfully.
1662,zSNII,0,0.206768,53635.62037022099,5.148405726390312e-06,10.987105691654731,0.013589960130764023,62.14265345987785,37,Minimization exited successfully.
1665,Variable,0,0.047203,53642.29974808412,-4.853226361500085e-06,-8.636151262327493,-0.847564010220978,302.61929678297327,80,Minimization exited successfully.
1668,Unknown,0,0.215426,53562.559498160874,8.201977002308384e-06,-2.3954577865150415,-0.46151853890855116,167.99353054317507,100,Minimization exited successfully.
1670,Variable,0,0.442036,53636.43071003412,6.54099173393924e-06,0.6636018413961643,-0.4299281443133638,578.9649971481439,100,Minimization exited successfully.
1671,pSNII,1,0.5314696640767552,53688.29043879994,3.4212690725349612e-06,5.119826455277395,0.1853840637774678,144.04763563246215,36,Minimization exited successfully.
1672,Variable,1,0.5212511991547609,53683.39177861552,3.862197338878146e-06,8.475195611680459,0.20389928510893626,174.18746967422763,37,Minimization exited successfully.
1674,Variable,1,0.28512906693022644,53639.87264974463,6.347356736828736e-06,8.7087113886388,-0.18432091947431728,62.40331489108607,37,Covariance may not be accurate.
1677,AGN,0,0.519408,53667.336889732214,3.870046400993568e-06,9.144149986218586,-0.44974286780520245,434.237375391509,84,Minimization exited successfully.
1679,Variable,0,0.129373,53640.00607794492,4.033196142889094e-06,12.134578165243022,0.7927294138888984,359.8448248338232,83,Minimization exited successfully.
1683,Variable,0,0.084961,53627.22465102379,1.7297471724345124e-32,-337.1364453081277,34.41207793456013,363.24111030030537,82,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1686,SNIa?,0,0.1364,53606.452669578604,1.4278491527075527e-05,0.8097435161103951,0.40832659492646844,415.3578776249948,148,Minimization exited successfully.
1688,SNIa,0,0.359161,53630.3185979342,7.618833954443021e-06,0.7608613301944457,0.03199086195598218,91.51987782021651,101,Minimization exited successfully.
1692,Variable,1,0.4178444957346996,53643.566229269054,3.8783796255333e-06,19.892104625370592,0.055554356566033275,117.50391786423079,35,Minimization exited successfully.
1701,Variable,0,0.032799,53574.64602106343,7.080709278187818e-07,-6.366076462203169,5.335348057355131,1082.9913943120046,59,Covariance may not be accurate.
1705,Variable,0,0.182747,53618.115954003864,1.3714871774944186e-05,2.2163270066226546,0.18227020564393465,345.69167179744534,79,Covariance may not be accurate.
1706,pSNII,1,0.2976510764281557,53639.39410800473,8.577289183011561e-06,11.674615249733941,-0.10489832462544811,144.07349374990426,37,Covariance may not be accurate.
1711,Variable,1,0.4413654125956854,53656.28301395387,4.261692406456579e-06,7.7538734061165675,0.3325866202783054,148.83187920093604,39,Minimization exited successfully.
1712,Variable,1,0.25659392017828275,53641.39256368641,5.928389846681763e-06,15.76413908286716,-0.16618916355981908,99.30937078913688,37,Covariance may not be accurate.
1713,AGN,0,0.47519,53637.836321064795,7.914707684028327e-06,0.561619127993613,-0.3695583123837476,604.4729508699132,196,Minimization exited successfully.
1714,Variable,1,0.41882786134853484,53644.05521412167,5.42128771069889e-06,15.198862583525935,-0.1431960879249106,118.17558113764665,35,Minimization exited successfully.
1724,Variable,1,0.5235739495277069,53655.60461467952,3.625864151237501e-06,12.654749587674019,0.340168971027598,131.8312445197853,37,Minimization exited successfully.
1725,Variable,0,0.136477,53648.074042593704,1.7817882789308965e-06,-10.043379424139815,0.03905371679171038,200.60944604907866,80,Minimization exited successfully.
1726,Variable,1,0.4749408237571399,53675.97211901759,7.455529782024343e-06,12.353946999290356,-0.020529939275911607,351.4622591005755,37,Minimization exited successfully.
1730,Variable,1,0.4759962124182471,53729.66374850217,0.0038497166107182156,-0.8817307565517787,-1.5370711810977227,2012.2120954577756,74,Minimization exited successfully.
1738,Variable,0,0.085183,53591.88997947383,-2.2593161942080367e-05,-1.6838334334901326,-0.03404660698483136,712.4934532683416,80,Minimization exited successfully.
1740,zSNIa,0,0.167636,53632.50651274056,4.196479504626582e-05,-1.1325679008779899,-0.04288524042587865,302.19674157689377,80,Minimization exited successfully.
1741,zSNII,0,0.20496,53596.884927414445,1.4786388820898115e-05,5.766251591885297,0.2356652290681954,195.8584875021941,78,Minimization exited successfully.
1742,zSNII,0,0.111638,53632.256883533984,3.816319058390258e-06,9.210700228766795,1.179109918137575,351.7318355997645,74,Minimization exited successfully.
1744,Variable,0,0.189523,53623.46573535207,1.3703284251411377e-05,-2.1666868855513255,-0.06192802612807653,466.33696232698406,82,Minimization exited successfully.
1748,zSNIa,0,0.339527,53631.11465275699,6.431517828011772e-06,1.2075778024447046,0.11745237439618895,86.34980895140401,100,Minimization exited successfully.
1749,Unknown,0,0.076236,53602.42829601656,1.8901668841497233e-05,2.5004208855396057,1.1791407820135398,1147.3287970246604,75,Covariance may not be accurate.
1750,zSNIa,0,0.25997,53628.26140201293,8.20013253311754e-06,0.900707416098944,0.24870416790863778,76.5979659406818,96,Minimization exited successfully.
1752,Variable,1,0.324712388689624,53643.34333487579,9.214093186024539e-06,17.898897241985985,-0.23416037850456584,316.0709680776306,39,Minimization exited successfully.
1753,Variable,1,0.556680812391374,53658.284075879725,3.925041754315216e-06,9.563664173715521,-0.06545380880485473,130.23496408405111,35,Minimization exited successfully.
1757,Variable,0,0.12939,53693.79090997769,3.473799681898357e-06,0.22074373693684587,0.41301814272350634,403.447910522044,83,Minimization exited successfully.
1758,Variable,1,0.4119274065272051,53658.504525531986,3.293770270046062e-06,16.22421057938669,0.4689329721078365,181.48054694235702,37,Minimization exited successfully.
1759,Variable,0,0.181279,53601.23701442863,7.357489445694334e-05,-0.1872059082341303,-0.6273210812926355,2003.5236896001702,80,Minimization exited successfully.
1761,AGN,0,0.291061,53593.18585072023,0.00025001357217430305,0.2767155256759283,-0.49286643871068014,25792.972127768953,101,Minimization exited successfully.
1762,pSNIa,1,0.47982549252299006,53624.24324645484,5.781131715852977e-06,2.138053957697081,0.2978367279904007,30.474803562751738,37,Covariance may not be accurate.
1765,pSNIa,1,0.5685983673064634,53620.831024536026,6.8431743544777e-06,0.9560984065322493,-0.27877506617464304,19.21677580318773,37,Minimization exited successfully.
1773,zSNII,0,0.120184,53635.51200955991,2.68060353476702e-06,4.575856769923053,1.403901212422265,162.47085582529547,79,Minimization exited successfully.
1775,zSNIa,0,0.303881,53633.691002478015,1.0516797443077113e-05,0.03681920825412677,-0.13854223510939137,90.89365967588193,101,Minimization exited successfully.
1776,Unknown,0,0.507319,53635.69656579579,4.523326363567852e-06,10.344238562896093,0.49233420546447537,149.20678990387498,84,Minimization exited successfully.
