class,cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
Variable,11728,0,0,17,19,0,0,0,0,20,16,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16767,nan,nan,nan,nan,0.16767,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11732,0,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.418291,nan,nan,nan,nan,0.418291,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,11771,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256095,nan,nan,nan,nan,0.256095,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11773,0,0,0,0,0,0,0,19,17,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28123,nan,nan,nan,nan,0.28123,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11798,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325916,nan,nan,nan,nan,0.325916,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11827,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109416,nan,nan,nan,nan,0.109416,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11851,0,0,0,20,17,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086246,nan,nan,nan,nan,0.086246,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNII,11854,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107588,nan,nan,nan,nan,0.107588,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,11858,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289718,nan,nan,nan,nan,0.289718,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,11864,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301755,nan,nan,nan,nan,0.301755,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11877,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259898,nan,nan,nan,nan,0.259898,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11906,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06397,nan,nan,nan,nan,0.06397,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11914,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109132,nan,nan,nan,nan,0.109132,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIbc,11927,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193208,nan,nan,nan,nan,0.193208,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11931,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103098,nan,nan,nan,nan,0.103098,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11938,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.180683,nan,nan,nan,nan,0.180683,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11948,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128362,nan,nan,nan,nan,0.128362,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11960,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124733,nan,nan,nan,nan,0.124733,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11962,0,0,0,0,0,25,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107709,nan,nan,nan,nan,0.107709,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11965,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.263867,nan,nan,nan,nan,0.263867,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11968,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118315,nan,nan,nan,nan,0.118315,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11976,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109855,nan,nan,nan,nan,0.109855,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11981,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102127,nan,nan,nan,nan,0.102127,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11989,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112093,nan,nan,nan,nan,0.112093,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,11993,14,0,0,0,0,0,21,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145461,nan,nan,nan,nan,0.145461,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11995,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079068,nan,nan,nan,nan,0.079068,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,11996,0,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285687,nan,nan,nan,nan,0.285687,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12020,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.188246,nan,nan,nan,nan,0.188246,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12031,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155684,nan,nan,nan,nan,0.155684,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12083,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.174208,nan,nan,nan,nan,0.174208,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12091,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105878,nan,nan,nan,nan,0.105878,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12110,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279839,nan,nan,nan,nan,0.279839,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12135,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07257,nan,nan,nan,nan,0.07257,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12136,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348289,nan,nan,nan,nan,0.348289,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0.885276,nan,nan,nan,nan,0.885276,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12199,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308801,nan,nan,nan,nan,0.308801,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12200,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137372,nan,nan,nan,nan,0.137372,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12206,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358168,nan,nan,nan,nan,0.358168,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12214,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,1.031199,nan,nan,nan,nan,1.031199,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12227,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845,nan,nan,nan,nan,0.0845,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12259,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199307,nan,nan,nan,nan,0.199307,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12308,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.278425,nan,nan,nan,nan,0.278425,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12311,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0.413336,nan,nan,nan,nan,0.413336,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12313,0,0,0,0,15,17,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06797,nan,nan,nan,nan,0.06797,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12326,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.291674,nan,nan,nan,nan,0.291674,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12327,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072509,nan,nan,nan,nan,0.072509,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12433,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219498,nan,nan,nan,nan,0.219498,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12500,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044345,nan,nan,nan,nan,0.044345,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12510,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134279,nan,nan,nan,nan,0.134279,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12578,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133806,nan,nan,nan,nan,0.133806,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12624,0,0,21,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092562,nan,nan,nan,nan,0.092562,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12625,0,0,23,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099239,nan,nan,nan,nan,0.099239,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12707,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067901,nan,nan,nan,nan,0.067901,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12721,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038765,nan,nan,nan,nan,0.038765,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12724,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066197,nan,nan,nan,nan,0.066197,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12727,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363948,nan,nan,nan,nan,0.363948,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12778,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098141,nan,nan,nan,nan,0.098141,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12779,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078908,nan,nan,nan,nan,0.078908,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12780,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048246,nan,nan,nan,nan,0.048246,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12781,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082817,nan,nan,nan,nan,0.082817,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNII,12782,0,37,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066752,nan,nan,nan,nan,0.066752,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12783,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102407,nan,nan,nan,nan,0.102407,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12788,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066357,nan,nan,nan,nan,0.066357,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12804,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132512,nan,nan,nan,nan,0.132512,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12819,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105477,nan,nan,nan,nan,0.105477,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNII,12820,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043452,nan,nan,nan,nan,0.043452,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12825,13,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148743,nan,nan,nan,nan,0.148743,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12833,0,0,0,0,22,22,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118352,nan,nan,nan,nan,0.118352,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12836,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368152,nan,nan,nan,nan,0.368152,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12838,21,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151341,nan,nan,nan,nan,0.151341,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12839,0,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0.423886,nan,nan,nan,nan,0.423886,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12840,0,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33786,nan,nan,nan,nan,0.33786,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12841,0,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292073,nan,nan,nan,nan,0.292073,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNII,12842,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087488,nan,nan,nan,nan,0.087488,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12843,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165949,nan,nan,nan,nan,0.165949,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIc,12844,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069423,nan,nan,nan,nan,0.069423,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12849,0,19,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231941,nan,nan,nan,nan,0.231941,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12850,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303526,nan,nan,nan,nan,0.303526,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12851,0,41,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243477,nan,nan,nan,nan,0.243477,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12852,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262708,nan,nan,nan,nan,0.262708,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12853,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168171,nan,nan,nan,nan,0.168171,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12855,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170628,nan,nan,nan,nan,0.170628,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12856,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170283,nan,nan,nan,nan,0.170283,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12857,0,0,0,0,0,41,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119657,nan,nan,nan,nan,0.119657,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12858,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.250087,nan,nan,nan,nan,0.250087,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12860,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120422,nan,nan,nan,nan,0.120422,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12862,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771,nan,nan,nan,nan,0.0771,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12863,0,0,0,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0.393984,nan,nan,nan,nan,0.393984,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12869,0,0,0,0,0,0,0,0,20,20,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278064,nan,nan,nan,nan,0.278064,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12870,0,0,0,0,0,0,0,0,19,23,0,0,0,0,20,22,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0.426755,nan,nan,nan,nan,0.426755,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12874,0,0,0,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243508,nan,nan,nan,nan,0.243508,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12875,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263163,nan,nan,nan,nan,0.263163,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12876,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09886,nan,nan,nan,nan,0.09886,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12877,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064728,nan,nan,nan,nan,0.064728,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,12879,0,0,0,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36341,nan,nan,nan,nan,0.36341,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12881,0,0,18,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236702,nan,nan,nan,nan,0.236702,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12883,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305691,nan,nan,nan,nan,0.305691,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12886,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135993,nan,nan,nan,nan,0.135993,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12887,0,0,0,22,4,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132334,nan,nan,nan,nan,0.132334,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12888,0,0,0,19,22,0,0,0,0,21,22,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199691,nan,nan,nan,nan,0.199691,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12890,0,0,0,22,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22094,nan,nan,nan,nan,0.22094,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12891,0,0,0,16,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241086,nan,nan,nan,nan,0.241086,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNII,12892,0,0,0,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132175,nan,nan,nan,nan,0.132175,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
AGN,12893,0,0,0,21,20,0,0,0,0,22,21,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209576,nan,nan,nan,nan,0.209576,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNII,12895,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126341,nan,nan,nan,nan,0.126341,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12896,0,0,20,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071072,nan,nan,nan,nan,0.071072,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12897,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016541,nan,nan,nan,nan,0.016541,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,12898,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082545,nan,nan,nan,nan,0.082545,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Variable,12900,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027301,nan,nan,nan,nan,0.027301,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
Unknown,12903,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051681,nan,nan,nan,nan,0.051681,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
