cid,class,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
6422,SNIa,0.185002,53667.32349649819,0.00012670090004827144,1.0545405499931364,-0.08637346872416986,nan,0.4298479703866178,1.4003811177841365e-06,0.34582070564957895,0.011958230106754886,161.23423068163154,50,Minimization exited successfully.
6431,zSNIa,0.253904,53659.534647569824,3.6434103511100946e-05,-2.077118204214147,-0.12774726076386106,nan,0.6457931418808585,2.081526498065098e-06,0.41800408463142935,0.042364282124712174,60.19633998865307,56,Minimization exited successfully.
6479,zSNIa,0.233205,53668.65928187339,5.461728977231795e-05,-3.9233750881722793,-0.0037401056266594106,nan,0.3715302635973785,1.102558861335551e-06,0.24624829051017885,0.024666494164381964,112.04429143023822,51,Minimization exited successfully.
6491,zSNIa,0.109018,53665.95129137736,5.8049835147347985e-05,-1.1085968022501407,0.13830577331066277,nan,0.38453914011552115,2.416328608262023e-06,0.32233071522232254,0.032964899832434426,85.7575271075893,43,Minimization exited successfully.
6496,zSNIa,0.307516,53670.408758518315,3.003354000301798e-05,-3.323179308972571,-0.18217272907277993,nan,0.3110407182830386,1.1144367600641947e-06,0.22547297950328232,0.033684972638575304,131.4640378543188,46,Minimization exited successfully.
6530,zSNIa,0.193511,53656.94531722313,7.830195305494929e-05,-1.7234977433780478,-0.04717578605434247,nan,0.27559440502591315,2.2993009134657737e-06,0.1775919338478697,0.02607438220771586,67.5594817088968,54,Minimization exited successfully.
6535,zSNIa,0.304471,53675.29473640992,4.3451169732023536e-05,0.64612118252938,0.045362995031057785,nan,0.6021907509602897,1.4832748548143302e-06,0.7075470740108123,0.02993289374015224,64.75601980349552,53,Minimization exited successfully.
6556,zSNIa,0.256778,53664.73220124555,4.1005627728489934e-05,-1.26409081483495,0.15267764611152027,nan,0.4190086896633147,1.4140648641773051e-06,0.41271480641749575,0.03348417829996438,62.923124890536585,56,Minimization exited successfully.
6558,SNIa,0.056309,53652.462622786516,0.0020212606592732323,2.2696118316270235,0.013032254817472834,nan,4.011515557067469e-06,0.0010850736958961434,0.8514639304447172,0.50090977830985,27885.969609222408,36,Covariance may not be accurate.
6560,zSNIa,0.271865,53665.95165037546,1.7144330730578148e-05,-3.625178019090609,-0.21944810250657307,nan,0.16163070270704338,8.603588741834137e-07,0.11711679088354052,0.024167897043729226,193.42484095249966,45,Minimization exited successfully.
6638,zSNIa,0.32485,53650.33540062838,4.2297785261255155e-05,-0.11997916523836308,-0.23476377715701782,nan,1.1886463600712887,3.6704323950909564e-06,0.08668575392389935,0.045067801421584744,131.00895058765605,80,Minimization exited successfully.
6649,SNIa,0.312883,53677.71034430014,3.989309900277261e-05,-0.16145588370221994,-0.02474102878758559,nan,0.5817224053498649,1.7026196246006402e-06,0.8775352086414887,0.03709325611882322,57.2125664645052,47,Minimization exited successfully.
6683,zSNIa,0.507232,53648.89139039136,3.621338014200545e-05,-1.3691523847069065,-0.17551339511208816,nan,1.6247763924548053,5.634401688591603e-06,0.6510365970614461,0.07538384446407599,45.057211807033624,35,Minimization exited successfully.
6687,zSNIa,0.393986,53659.34483055339,1.3513543936780787e-05,-2.7843608746169473,-0.12040578816139609,nan,1.0679171010233404,1.349369226562246e-06,0.6499625839286427,0.07027658656427746,102.68863230681711,51,Minimization exited successfully.
6696,SNIa?,0.237417,53677.235835744716,2.4363837229003682e-05,1.977025699102493,0.09982196060692435,nan,1.1986175030215236,9.965818886762735e-07,0.7808877074529398,0.045802359677930865,160.58532882820535,58,Minimization exited successfully.
6699,SNIa,0.309149,53673.68115264082,2.9458532486515745e-05,-2.0999683681906554,-0.1962371208428215,nan,0.17576461983117042,1.139717102621418e-06,0.3544008699324392,0.02118810880510843,174.78618615850453,64,Minimization exited successfully.
6709,zSNIa,0.27893,53659.020232767405,2.5662550024663113e-05,-1.4003844328915875,-0.20491969250089417,nan,1.6396243013114145,2.751912145057611e-06,0.5966677374819143,0.0598428650929268,88.2423072050386,62,Minimization exited successfully.
6714,zSNIa,0.411986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.411986
    t0 = +53682.693583
    x0 = +6208436252165.259766
    x1 = -926.618786
     c = -63912.079673
"
6743,zSNIa,0.360485,53664.938784017264,1.7097903510821026e-05,-2.0569550968448578,-0.16738167804217635,nan,0.601379925985384,1.2924078533747266e-06,0.6362190757346764,0.06623744038977626,61.89738388033355,64,Minimization exited successfully.
6773,SNIa,0.08932,53724.86606088048,0.0005424369236832693,-3.0125855747325794,-0.14334614776164475,nan,8.222268661484122e-07,3.6431167429468885,19511.432935342258,0.3611783405462364,24530.212366537344,32,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
6777,SNIa,0.402761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.402761
    t0 = +53731.377167
    x0 = +12518040.758415
    x1 = +26.510270
     c = -181.553498
"
6780,SNIa,0.202674,53665.41403423289,5.730638898978572e-05,-2.1083384854589253,0.009547453786672842,nan,0.3558356666108011,2.120393657437534e-06,0.249578017141642,0.02905068966374054,40.59686196062896,60,Minimization exited successfully.
6807,zSNIa,0.293439,53674.890603590946,2.5728418738335532e-05,-2.1280445774449395,0.09412052370714702,nan,0.5318128916951537,1.2252208010836285e-06,0.5589629718480437,0.045563706279258036,82.71568979966968,60,Minimization exited successfully.
6816,zSNIa,0.352338,53674.82722251946,2.3121313040379898e-05,-0.20902784375631006,-0.09116840321937282,nan,0.9372396442122408,9.114793829198472e-07,0.4015087850711188,0.03583659926429094,55.888385437894044,55,Minimization exited successfully.
6831,zSNIa,0.210437,53673.97561358207,2.3604763589587715e-05,0.46069398698660685,0.3193897552670472,nan,0.7709805805752694,1.0996646740153955e-06,0.7839729886486364,0.042714207540489504,57.38492804223163,70,Minimization exited successfully.
6851,zSNIa,0.304122,53659.66723742027,2.4731633931155302e-05,12.343092917252918,0.04925465916396297,nan,0.1308216095349053,2.198780360487366e-06,2.0167827325069507,0.026816946667449982,132.27943277991432,65,Minimization exited successfully.
6852,SNIa?,0.299936,53682.658874370325,2.8362321223712825e-05,6.319235284206858,0.08050115245080888,nan,0.401258955746016,1.38522138403886e-06,0.8341012804669126,0.025553072573402284,204.0523231156741,57,Minimization exited successfully.
6895,zSNIa,0.216121,53678.66729360294,4.9075006838581114e-05,0.7444187849390634,0.23149081583050363,nan,0.8313784308702452,1.4660080376188216e-06,0.7466497005854734,0.029387489537032244,32.84088581214001,35,Minimization exited successfully.
6896,zSNIa,0.333477,53668.11382966803,2.3180339307655864e-05,-4.279176321964386,0.04961251315267245,nan,0.7869391796739365,1.142493184261721e-06,0.3058207565743639,0.05221800793060074,89.20172314081857,53,Minimization exited successfully.
6903,zSNIa,0.251778,53676.01346552628,4.119692020007143e-05,-2.743599864676164,-0.04760001140819617,nan,0.3693172607854649,1.1554170976151393e-06,0.29451773895629035,0.03209297819267859,103.79305508985178,60,Minimization exited successfully.
6913,zSNIa,0.379467,53658.31908258215,2.7329284427687595e-05,-0.5089188284821579,-0.09784033567474822,nan,1.254889331314189,1.6712064356622325e-06,0.6654571203548305,0.06278209318513789,103.80207456697164,62,Minimization exited successfully.
6914,zSNIa,0.412769,53667.54330914294,1.0647219128806636e-05,-0.015431419476994005,-0.3015647370292793,nan,1.9744898512362852,8.83912697931125e-07,0.0866021895530746,0.019754701036773868,223.51294400267665,44,Minimization exited successfully.
6924,SNIa,0.326398,53673.75908166369,3.6218097633717576e-05,1.2330334436064199,-0.024590081592266097,nan,0.8545313334361708,1.2725819458537532e-06,0.7708419268344612,0.02735774828316863,65.85323348351227,51,Minimization exited successfully.
6933,SNIa,0.21163,53679.8693683211,7.915854567749897e-05,0.05416841499049668,-0.009809771985395585,nan,0.21149000639707083,1.2671814596272678e-06,0.21777813908878133,0.015659802563432794,63.574088486262085,56,Minimization exited successfully.
6936,SNIa,0.178899,53678.73496211762,9.960041896089531e-05,-2.2954769316247625,-0.042256926254661216,nan,0.13626368596305838,1.4294573465350187e-06,0.09718335924724855,0.017012069306865177,135.93970278916288,32,Minimization exited successfully.
6962,SNIa?,0.093369,53678.780670945474,0.00037068875389434597,-1.6504233966759436,-0.10685298126049068,nan,0.06635167975764489,2.220720135959248e-06,0.08262805695641622,0.006893445244090549,599.1251965068284,51,Minimization exited successfully.
6987,zSNIa,0.292795,53670.19034621901,9.200292697057823e-06,5.129770089475535,-0.11885475769067243,nan,0.32248021494888235,8.132692732985807e-07,2.3095146863136056,0.06788893639127787,56.860020738531944,57,Minimization exited successfully.
7017,SNIa,0.267869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.267869
    t0 = +53712.193452
    x0 = +87343787.661500
    x1 = +255.299522
     c = +350.532253
"
7024,zSNIa,0.337479,53669.771099093705,1.709220453659928e-05,-1.7032154146247378,-0.11018002799778044,nan,0.6847832144158019,9.251364577769495e-07,0.583714325396923,0.04356024601714273,73.96765294557406,60,Minimization exited successfully.
7051,zSNIa,0.331441,53666.600414852204,2.4525431211847825e-05,-2.3588132121741743,-0.12799472490520633,nan,1.1744039899531344,1.3611553076497443e-06,0.38042877888070586,0.023947702560314622,119.8752832155651,56,Minimization exited successfully.
7056,zSNIa,0.292765,53663.72877329674,2.3626270113932595e-05,2.886756927449621,0.34876782353579056,nan,3.399197984163038,1.918170415115443e-06,1.5295872584624477,0.05662115868521051,86.11949508024955,54,Minimization exited successfully.
7092,zSNIa,0.224117,53670.42090721278,4.568531007851215e-05,-1.3686660718685504,0.04093102689321714,nan,0.5914053889318893,1.2915089525677875e-06,0.46810501704803764,0.025529533969537315,56.039801086250264,56,Minimization exited successfully.
7099,zSNIa,0.217393,53677.85982883016,7.422492035010047e-05,1.3891119779589247,0.04489819311368516,nan,0.22491191008884925,1.1864828514722208e-06,0.2620301245623119,0.01663374137190577,100.78783007318624,52,Minimization exited successfully.
7121,zSNIa,0.25319,53677.81362727495,3.702860779621779e-05,0.7456436492268529,-0.00571703547228591,nan,0.5885371441218012,1.1471681718540024e-06,0.5750883957760767,0.03063571738615693,66.0872154478679,56,Minimization exited successfully.
7143,SNIa,0.303538,53677.57807928499,2.3956193720659352e-05,-0.8066250134739098,0.005926054803203039,nan,0.5293420842644991,7.456410829094521e-07,0.441301848725529,0.02846747131640845,88.77847883974574,104,Minimization exited successfully.
7147,SNIa,0.108856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.108856
    t0 = +53648.016889
    x0 = +1333084.190001
    x1 = +148.289693
     c = -1039.755648
"
7194,zSNIa,0.363247,53666.25309605339,1.8422154749856142e-05,-3.9780398797765884,-0.099750024754293,nan,0.644164393968822,1.115103285795245e-06,0.46393620512304096,0.0379906470976071,175.55811379220017,72,Minimization exited successfully.
7195,zSNIa,0.361269,53671.38847685257,1.997931295943449e-05,-3.8089494318522616,0.055710999283817945,nan,0.4235673888870224,9.166824045161824e-07,0.2912796093247541,0.02634633259336491,131.62202947451496,70,Minimization exited successfully.
7243,SNIa,0.203226,53686.36685793887,6.268328146100672e-05,1.2976767175291837,0.05129414621084086,nan,0.308799599930353,2.163399570001578e-06,0.4305474681545515,0.026432117287649822,37.523367222984135,38,Minimization exited successfully.
7258,zSNIa,0.253123,53676.52443792693,3.5853258779189074e-05,-1.93232546557495,0.01961471139415609,nan,0.7462270362011623,1.1082003573429066e-06,0.5771966130354445,0.03542709157504054,53.82485849988207,44,Minimization exited successfully.
7335,SNIa?,0.19561,53675.21234008727,4.7684056142161754e-05,-2.133666735722363,0.09062884819640941,nan,0.30940487515181303,1.27129667334379e-06,0.3593440976475234,0.0244551615581964,58.26892555165378,48,Minimization exited successfully.
7350,zSNIa,0.154889,53670.02568680602,7.852603571994324e-06,-2.9115441497143806,0.2531100612103237,nan,1.0607714308680443,1.2760467200923342e-06,0.8616867032734671,0.1398382104608733,104.22993459625346,42,Minimization exited successfully.
7365,zSNIa,0.392218,53670.43099777707,1.9491917447189197e-05,-1.7601580165757444,-0.06261845272436617,nan,0.7661200088732585,9.899000030658932e-07,0.5519527773979407,0.04527181558107261,56.90696381420784,60,Minimization exited successfully.
7373,zSNIa,0.278495,53680.95282803756,4.949890320154599e-05,-1.363885445602216,-0.09924729095321219,nan,0.23668786586495116,1.2581763534894615e-06,0.16946659353550092,0.030639857461875017,104.01828913939399,48,Minimization exited successfully.
7444,zSNIa,0.249173,53683.07045573226,3.763932162251661e-05,1.2166186828677183,0.036287232948756756,nan,0.5461556268928689,1.4281578717740186e-06,0.578532719426241,0.03458304302941906,41.80200312183335,36,Minimization exited successfully.
7457,zSNIa,0.252968,53618.6052201254,-8.449300406084068e-07,-1809.588058722825,0.04875688040131812,nan,0.004165855891187675,8.183244464532994e-07,1742.8803269803884,0.02287219165674336,300.85022043775865,43,Minimization exited successfully.
7460,zSNIa,0.248054,53671.16366177812,1.1961069599858784e-05,-5.9164315175649795,-0.4070056753114996,nan,0.12029980482839164,7.724471573994558e-07,0.29763603609167955,0.025805435952716706,242.5826245166707,47,Minimization exited successfully.
7473,SNIa,0.214569,53679.61114511916,7.450939005253059e-05,0.03710140448117688,-0.0853473980018437,nan,0.24265770780402818,1.2547406216417356e-06,0.2599015025569312,0.01648606201987714,35.51206065791646,46,Minimization exited successfully.
7475,SNIa,0.320448,53678.96635323634,3.78599942835503e-05,2.5617116114591716,0.044740808090780036,nan,0.45321352275277604,1.2933813154949549e-06,0.606518467643614,0.015122846112443017,163.034599447247,50,Minimization exited successfully.
7479,zSNIa,0.225995,53679.26602977201,6.12104496481911e-05,-1.1866618035397019,0.21013896081111616,nan,0.3873508047836367,1.5854327213919227e-06,0.4413625563052451,0.022004393631013516,116.37115122497633,41,Minimization exited successfully.
7499,zSNIa,0.351122,53660.88805767819,2.1907345942407762e-05,1.4878259182728446,0.021614092437068577,nan,1.8159809883254638,3.6144899286222547e-06,1.7795188005502098,0.10226751702822495,50.06813931648641,50,Minimization exited successfully.
7502,zSNIa,0.448354,53665.47013869674,1.3820299416305968e-05,-0.7401057577901314,-0.1644394247961925,nan,2.0260013084916864,1.9126959686689194e-06,0.7231449489451584,0.09867042606995993,55.96892096624232,50,Minimization exited successfully.
7512,SNIa,0.218347,53682.28503869459,4.610092370433241e-05,0.5206967822202082,0.1436686323139277,nan,0.34122912138627726,1.2786996565530585e-06,0.3687955505855406,0.020486033815061273,105.49149076311421,62,Minimization exited successfully.
7527,zSNIa,0.235524,53671.267716680115,2.206850256248763e-05,7.761315929414754,0.291525447597084,nan,0.6779608536562591,1.2556041110467728e-06,1.072406230534729,0.04959562564126334,55.02509181422837,40,Minimization exited successfully.
7550,zSNIa,0.161089,53672.789711046215,1.565136187239178e-05,-4.553205849294473,-0.00228612571873476,nan,1.120826814614702,1.4124692663557546e-06,0.12174851249051769,0.08575049054863539,150.3035789583103,65,Minimization exited successfully.
7600,zSNIa,0.186623,53681.71459582957,6.008714929816115e-05,-0.9380768675826482,0.09759119629255235,nan,0.2435290367102425,1.311603949775798e-06,0.18229829892562932,0.023285387607541938,116.28249662018187,45,Minimization exited successfully.
7644,zSNIa,0.308461,53679.81931409456,2.34153224263385e-05,2.476631556339251,0.058127597652870976,nan,0.7784721557109151,1.305250581540517e-06,0.9290320652407367,0.028679000484895526,86.61320966073029,61,Minimization exited successfully.
7647,zSNIa,0.384983,53678.5649626714,2.2834560534877813e-05,-0.8248628454878013,-0.01776359511455922,nan,0.7621327153028687,8.147352880434795e-07,0.4731401280545005,0.033257463852455225,86.56371403855307,78,Minimization exited successfully.
7656,zSNIa,0.385547,53668.43832300927,1.6995478350409602e-05,-3.486251418970079,-0.1755262042540447,nan,0.7116429533925839,1.094600889935845e-06,0.3121841072740274,0.0320144804108288,72.516673600422,54,Minimization exited successfully.
7663,zSNIa,0.486465,53672.80884030201,1.1635800583944868e-05,-0.18606638387147845,0.008853548963505762,nan,2.3724910412965983,1.2157718341251743e-06,2.3428989864607153,0.11459250848031478,42.39061960592564,48,Minimization exited successfully.
7680,zSNIa,0.377647,53677.29428826631,1.6113430451731947e-05,-0.08728883939651541,-0.023356984521134615,nan,1.1942221285498817,1.208874834643451e-06,1.1995495667102196,0.07428756619588645,34.980046341417086,49,Minimization exited successfully.
7699,zSNIa,0.404925,53676.97220276311,2.103161799087419e-05,0.9680678473289565,-0.1927564439873696,nan,0.5795275348173163,9.682269949502212e-07,0.682165724971664,0.02577330258629587,66.82438952037873,41,Minimization exited successfully.
7701,zSNIa,0.35904,53681.22733711455,2.475231185609827e-05,0.29931520738662576,-0.028936900635807047,nan,0.8305525519244839,1.4785242859042018e-06,0.8776061988702939,0.04789467542121004,30.879190012095787,41,Minimization exited successfully.
7707,zSNIa,0.210284,53670.6918548613,1.8177296814059654e-05,-4.725304242989966,0.17143294532011086,nan,2.382515704633988,2.899532849421623e-06,1.2737366775332424,0.10642668329518393,89.15795133342029,41,Minimization exited successfully.
7717,zSNIa,0.331173,53679.76063356339,2.2803814769618573e-05,0.7020574384982053,-0.0184941769803651,nan,1.000516643453011,1.4622269150040785e-06,1.0521657204030062,0.04262623259129381,49.01533160611285,46,Minimization exited successfully.
7721,zSNIa,0.300653,53681.682865725634,1.673090380592186e-05,8.72581401293436,0.31824719672539004,nan,0.6521712068715715,9.847643140185308e-07,1.1169879911668446,0.03129529161474411,152.5279033071584,56,Minimization exited successfully.
7779,SNIa,0.379863,53672.12048742936,2.333172189324086e-05,-0.48856279115134926,-0.16976805865613218,nan,0.8756905005975568,1.0402996548310842e-06,0.13851680545170525,0.012659232955455619,392.1876074338308,85,Minimization exited successfully.
7802,zSNIa,0.405828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
7824,zSNIa,0.285521,53679.04582251876,3.5557237892415306e-05,-1.0380706613528257,-0.12434985374971295,nan,0.5718095777883718,1.2666574043582316e-06,0.569787730797898,0.03203338114671641,55.766480148348705,45,Minimization exited successfully.
7835,zSNIa,0.155542,53669.27039214357,1.2025615214096261e-05,0.6701747287150802,0.1415850008418639,nan,1.081516493599338,1.2105317835790623e-06,1.3820879419078365,0.08115666426676456,57.86213839737637,46,Minimization exited successfully.
7841,zSNIa,0.427013,53674.1218577975,1.4753030145437068e-05,0.12725203333092083,-0.021955882242693812,nan,1.529841615134501,9.098366773488862e-07,1.0264703112867637,0.06126137025864136,43.191959875857954,51,Minimization exited successfully.
7847,SNIa,0.211597,53680.60454365777,5.113583673828922e-05,0.976276519160458,0.05540000282188656,nan,0.5894111263623927,1.429516492934899e-06,0.5761761040305198,0.02395411935452101,196.440628283394,44,Minimization exited successfully.
7857,zSNIa,0.369617,53681.65629880373,1.7907456357885278e-05,-0.09673891523703965,0.05715707271156721,nan,1.34351435656572,1.6754447769945102e-06,1.4072960184828913,0.06453170171535397,33.75277237762505,40,Minimization exited successfully.
7876,SNIa,0.074891,53685.418199330015,0.0007436526423851459,0.3656608232266442,-0.048616554846328465,nan,0.04178942704675137,5.510058047091378e-06,0.06159684573724616,0.005378156650167778,525.418106062159,27,Minimization exited successfully.
7882,zSNIa,0.33449,53678.51188213627,3.8128983635001275e-05,0.7426741535400292,-0.08395474694020975,nan,0.5646691850452044,1.2203071084333568e-06,0.46238886535932067,0.022854605277110186,51.52730297969702,48,Minimization exited successfully.
7884,zSNIa,0.439901,53662.47715791289,2.0325265279803762e-05,0.5777042655257533,-0.22126020041488445,nan,1.1935462237124739,1.6951224818525514e-06,0.5803207302851946,0.02810323264411862,57.560759411254544,55,Minimization exited successfully.
7919,zSNIa,0.318092,53668.04881360602,1.573792000869591e-05,-3.074521164683068,0.29155495673284004,nan,1.0008908611853258,1.4256653816010068e-06,0.7352142424705982,0.09277224399528393,54.24111276889734,67,Minimization exited successfully.
7939,zSNIa,0.140939,53641.264528022504,9.337148398485185e-06,17.556241537320407,0.27146429391903976,nan,0.004594973332132213,5.325082974705208e-06,13.187005189060446,0.14661085997573337,76.64848852311773,49,Covariance may not be accurate.
7947,SNIa?,0.366604,53670.49694805608,1.3064389391040427e-05,-3.3325010331837945,-0.15027772181541035,nan,0.3537158112449106,8.639450380889368e-07,0.2433584032540289,0.0246765811406191,158.5682838658238,61,Minimization exited successfully.
7954,zSNIa,0.253814,53680.23593659016,4.017397601530365e-05,-1.8086552953204886,-0.014362870738229616,nan,0.4047305999920354,1.3255935233621392e-06,0.3334045345670905,0.027511516104034864,95.22487088589425,52,Minimization exited successfully.
8004,zSNIa,0.349913,53667.550406624956,1.6200440878445172e-05,-5.488089591090996,0.03814498459433793,nan,1.2346488193652476,1.28057270038658e-06,0.6706737945669015,0.047900644622956935,90.35221325787676,42,Minimization exited successfully.
8030,SNIa,0.420927,53678.17816938741,1.556659494177663e-05,0.33782310093187246,-0.14244723124653422,nan,0.8164898278155306,7.837635788879688e-07,0.27448418271476377,0.02367168139401092,55.08824589465331,71,Minimization exited successfully.
8046,SNIa,0.257598,53683.18692018035,3.685818356780515e-05,0.7538244559205702,0.04306192577772807,nan,0.5673017332374002,1.5299576169308413e-06,0.6092710294764396,0.034048579049687194,19.68118555553164,36,Minimization exited successfully.
8062,zSNIa,0.552234,53675.40745413985,1.5676162540297845e-05,-2.243110579569905,-0.250434844838747,nan,0.8835917019750923,8.531825685602254e-07,0.3757376499325687,0.028458269245665645,76.75447114438853,47,Minimization exited successfully.
8114,zSNIa,0.369635,53676.07849515978,1.846343417483259e-05,-0.8986795158245702,-0.08832706357331149,nan,0.7772995662671747,8.087262092267821e-07,0.29477780281313926,0.03626840569983932,77.30029858611024,46,Minimization exited successfully.
8128,zSNIa,0.438067,53671.165526831304,1.7070097730583596e-05,1.8148604313384742,0.07373629866111202,nan,1.995278477705142,1.0392437755539217e-06,1.0730495651361236,0.05619781655537559,34.104753251604244,51,Minimization exited successfully.
8138,zSNIa,0.396292,53688.48735308694,2.5241743340969657e-05,0.5616546102143981,-0.17497437752795608,nan,0.20789440612134058,1.116921304044966e-06,0.12763559787981324,0.019252890217321482,121.70465319016392,51,Minimization exited successfully.
8151,SNIa,0.011832,53686.20669549133,0.008250417177600005,-0.517485809553051,0.11999744184422045,nan,0.016927020809816895,2.5804668421469208e-05,0.020807307713984674,0.002372716468827126,33988.95345727609,32,Minimization exited successfully.
8160,zSNIa,0.40695,53667.30927038174,1.6741091952794565e-05,-1.8891217631209256,0.06373857176307325,nan,0.6599500233169238,1.1742585794572454e-06,0.7779507062633919,0.08016007894785654,88.696589762296,75,Minimization exited successfully.
8165,zSNIa,0.318249,53685.97481704377,1.3574571140556623e-05,7.008532289925365,-0.0714103574446544,nan,0.15109975262384978,1.5578781016823562e-06,2.358446994627699,0.05167823350176891,65.4788689638346,44,Minimization exited successfully.
8195,zSNIa,0.267276,53675.38522358931,1.232075446996725e-05,0.8981819018840311,-0.417299699399407,nan,0.27854904450214235,1.1888872399608974e-06,0.30245491626238263,0.028855471046678474,201.67127477236704,26,Minimization exited successfully.
8213,SNIa,0.18468,53683.719679732545,6.15501445950544e-05,-0.6937219844453552,0.14548437435770312,nan,0.27922200547982357,2.087651279177374e-06,0.33801319114443684,0.027647878307212572,24.84057871827138,31,Minimization exited successfully.
8216,zSNIa,0.289832,53681.35086541751,2.539853389318968e-05,-0.9683390280775884,0.07402048421874108,nan,0.7099008489058178,1.2981360021081948e-06,0.7256669043754845,0.050815176111836106,47.94143461958521,56,Minimization exited successfully.
8254,zSNIa,0.187736,53686.104670191016,6.776002221622452e-05,-2.266693333726172,-0.03218213885469207,nan,0.42164974220941076,4.889244314509453e-06,0.6767987424293178,0.055555685089049366,6.171680783170293,11,Minimization exited successfully.
8264,zSNIa,0.236019,53679.83842726218,1.6533137067589194e-05,0.805356703116649,0.26370760897715456,nan,0.9994304967221979,1.170828717561887e-06,1.1732195780102705,0.06357412340792921,39.23872076644773,46,Minimization exited successfully.
8276,zSNIa,0.471062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8280,zSNIa,0.18347,53680.183120018584,2.23619998658096e-05,1.1016052275410884,0.34301175229093217,nan,0.7020727936251205,1.288830862508823e-06,0.7622557222669953,0.0502726921965233,33.49852987952324,39,Minimization exited successfully.
8307,zSNIa,0.434911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
8351,zSNIa,0.379574,53677.495419572166,1.90703630349356e-05,-0.7835849842839662,0.007251186406227277,nan,0.8976854880129395,9.969568825786315e-07,0.6950978634290658,0.05103872866384939,54.297962205104945,54,Minimization exited successfully.
8421,zSNIa,0.477648,53681.96485286594,1.4841664365983875e-05,-1.911586941019003,-0.03426987864069011,nan,0.7354078278804081,1.2097806188372008e-06,0.45271057699245193,0.037035418418104746,79.7883776054676,50,Minimization exited successfully.
8495,SNIa,0.21353,53688.44376954177,7.296894813154379e-05,-2.5468227384667625,0.1599859831074775,nan,0.2786891707655741,1.570175039967435e-06,0.1290034401472164,0.01562620859917826,432.1031235875082,46,Minimization exited successfully.
8555,zSNIa,0.196285,53685.6214842933,2.9533130442478725e-05,0.5193256028741963,0.1423188719137153,nan,0.41022906457510544,1.7068270893120573e-06,0.6465944775439797,0.04066532362278322,148.05117905431942,99,Minimization exited successfully.
8598,SNIa,0.36023,53682.33630796523,1.462231978421759e-05,-0.168433063205964,0.012038402328473655,nan,1.389336727461341,1.3706215819942228e-06,1.7703456949326888,0.08160136411883259,50.67680542382597,41,Minimization exited successfully.
8600,zSNIa,0.436955,53664.47496384533,9.425601744665535e-06,12.691970663129846,0.05571969731868002,nan,1.6580529886196018,2.5787658741247056e-06,6.4712089831625415,0.07138991192832109,56.0534781813962,44,Minimization exited successfully.
8651,zSNIa,0.411273,53660.789901558084,-6.474101271032695e-08,-38.56859569889018,-0.0398830739008581,nan,91.10685419681249,1.0471580199056048,15.517891636575417,1.0000009999995,214.53590088098318,39,Covariance may not be accurate.
8662,zSNIa,0.556918,53663.848988453225,5.073897767356876e-06,-0.1680654955397312,-0.672368509681355,nan,0.8650940485240426,7.077017136053309e-07,0.09081915181297491,0.057492129454811136,119.65871585780998,36,Minimization exited successfully.
8675,zSNIa,0.494785,53678.06838097111,1.260059504427286e-05,-2.785812149629217,-0.029785411000905055,nan,0.6203040442269412,6.807386441298212e-07,0.4505703347335782,0.047511077918942185,112.63042997897433,86,Minimization exited successfully.
8700,zSNIa,0.422248,53683.65042706107,1.4916486212336239e-05,-0.5498564763009786,-0.24208798452799785,nan,0.8323492586096108,9.012576881722987e-07,0.5185504187890908,0.02928191572669187,101.0130870519555,50,Minimization exited successfully.
8705,zSNIa,0.393173,53682.055133192574,1.395706656480697e-05,-1.1018382701879144,-0.22329677503956707,nan,0.4712592600080825,8.639729099079015e-07,0.37864557825761586,0.03354745449169104,102.8974506054659,70,Minimization exited successfully.
8707,SNIa?,0.394074,53680.130383594864,1.7971389257330475e-05,-1.4907432538593657,-0.057582132498644356,nan,0.5318687129365571,6.847013916284571e-07,0.42633156373949765,0.02730466956747584,379.14377175059167,79,Minimization exited successfully.
8719,SNIa,0.116277,53689.86356597874,0.0002937725940397455,0.42791015779770813,-0.09699499775865957,nan,0.27426908009147155,6.130198129638825e-06,0.28969156309043925,0.016088617405695442,14.323154330667107,12,Minimization exited successfully.
8730,zSNIa,0.469448,53682.65637475099,1.4201100564765166e-05,0.19055853803086972,-0.09276690450622002,nan,1.9700984683768183,1.2025114349629273e-06,1.970296612679366,0.09961336539271959,36.475057012707374,41,Minimization exited successfully.
